recommendation_year,hunt_code,species,permit_category,section_title,hunt_name,weapon,sex_type,access_class,permit_split_type,resident_permits_prior_raw,nonresident_permits_prior_raw,total_permits_prior_raw,resident_permits_raw,nonresident_permits_raw,total_permits_raw,resident_permits_prior,nonresident_permits_prior,total_permits_prior,resident_permits,nonresident_permits,total_permits,source_type,source_authority_level,source_file,source_page_number
2026,EA2019,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"West Desert, Tintic Valley",Any Legal Weapon,Antlerless,Public,total_only,,,60,,,60,,,60,,,60,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2020,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Zion,Any Legal Weapon,Antlerless,Public,total_only,,,320,,,320,,,320,,,320,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2021,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"Beaver, East",Any Legal Weapon,Antlerless,Public,total_only,,,30,,,30,,,30,,,30,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2026,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"Box Elder, Hansel Mtn",Any Legal Weapon,Antlerless,Public,total_only,,,200,,,200,,,200,,,200,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2027,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Cache,Any Legal Weapon,Antlerless,Public,total_only,,,300,,,300,,,300,,,300,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2028,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Vernal/Bonanza,Any Legal Weapon,Antlerless,Public,total_only,,,450,,,450,,,450,,,450,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2029,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"Nine Mile, Range Creek",Any Legal Weapon,Antlerless,Public,total_only,,,150,,,150,,,150,,,150,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2030,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Diamond Mtn,Any Legal Weapon,Antlerless,Public,total_only,,,200,,,200,,,200,,,200,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2033,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Kamas,Archery,Antlerless,Public,resident_nonresident,225,25,250,225,25,250,225,25,250,225,25,250,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2034,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"Nine Mile, Anthro",Archery,Antlerless,Public,resident_nonresident,180,20,200,180,20,200,180,20,200,180,20,200,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2036,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"Oquirrh-Stansbury, East",Any Legal Weapon,Antlerless,Public,resident_nonresident,54,6,60,54,6,60,54,6,60,54,6,60,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2037,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Yellowstone,Archery,Antlerless,Public,resident_nonresident,180,20,200,180,20,200,180,20,200,180,20,200,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2038,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Wasatch Mtns,Archery,Antlerless,Public,resident_nonresident,1080,120,1200,1080,120,1200,1080,120,1200,1080,120,1200,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2039,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"Fillmore, Pahvant",Any Legal Weapon,Antlerless,Public,total_only,,,150,,,150,,,150,,,150,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2040,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,Kamas,Any Legal Weapon,Antlerless,Public,total_only,,,150,,,150,,,150,,,150,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EA2046,Elk,2026 Antlerless Elk Permit Recommendations,Antlerless Elk,"Box Elder, Sawtooth",Any Legal Weapon,Antlerless,Public,total_only,,,25,,,25,,,25,,,25,antlerless_elk_workbook,updated_current_permits,antlerless elk.xlsx,
2026,EB1007,Elk,2026 General Season Bull Elk Permit Recommendations,General Season Youth Any Bull,Draw-only Youth Any Bull/Hunter's Choice Elk,Any Legal Weapon,Male Only,Public,total_only,,,,,,750,,,,,,750,manual_uoga_patch,updated_current_permits,user_supplied_hunt_data,
2026,EB3000,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,22,2,24,22,3,25,22,2,24,22,3,25,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3002,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,3,0,3,4,0,4,3,0,3,4,0,4,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3003,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,11,1,12,9,1,10,11,1,12,9,1,10,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3005,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,9,1,10,10,1,11,9,1,10,10,1,11,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3006,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,157,18,175,148,17,165,157,18,175,148,17,165,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3008,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,19,2,21,19,2,21,19,2,21,19,2,21,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3009,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,36,4,40,36,4,40,36,4,40,36,4,40,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3010,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,19,2,21,21,2,23,19,2,21,21,2,23,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3011,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,18,2,20,19,2,21,18,2,20,19,2,21,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3013,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,6,1,7,6,1,7,6,1,7,6,1,7,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3015,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,16,2,18,17,2,19,16,2,18,17,2,19,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3018,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,81,9,90,84,9,93,81,9,90,84,9,93,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3019,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,26,3,29,29,3,32,26,3,29,29,3,32,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3020,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,22,3,25,25,3,28,22,3,25,25,3,28,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3022,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Archery,Archery,,Public,resident_nonresident,164,18,182,130,15,145,164,18,182,130,15,145,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3024,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,9,1,10,9,1,10,9,1,10,9,1,10,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3025,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,14,2,16,15,2,17,14,2,16,15,2,17,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3028,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,2,0,2,3,0,3,2,0,2,3,0,3,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3031,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,9,1,10,6,1,7,9,1,10,6,1,7,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3032,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,4,1,5,3,1,4,4,1,5,3,1,4,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3033,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,7,1,8,6,1,7,7,1,8,6,1,7,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3036,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,4,0,4,4,0,4,4,0,4,4,0,4,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3037,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,5,1,6,6,1,7,5,1,6,6,1,7,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3038,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,65,7,72,61,7,68,65,7,72,61,7,68,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3039,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,108,12,120,102,11,113,108,12,120,102,11,113,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3042,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,8,1,9,8,1,9,8,1,9,8,1,9,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3043,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,13,2,15,13,2,15,13,2,15,13,2,15,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3044,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,6,1,7,6,1,7,6,1,7,6,1,7,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3045,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,14,2,16,14,2,16,14,2,16,14,2,16,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3046,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,24,3,27,24,3,27,24,3,27,24,3,27,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3047,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,8,1,9,8,1,9,8,1,9,8,1,9,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3048,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,13,1,14,13,2,15,13,1,14,13,2,15,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3049,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,7,1,8,8,1,9,7,1,8,8,1,9,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3050,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,13,1,14,13,2,15,13,1,14,13,2,15,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3053,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Mid Any Legal Weapon,,,Public,resident_nonresident,9,1,10,9,1,10,9,1,10,9,1,10,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3056,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,6,1,7,7,1,8,6,1,7,7,1,8,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3057,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,11,1,12,12,1,13,11,1,12,12,1,13,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3063,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,33,4,37,34,4,38,33,4,37,34,4,38,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3064,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Mid Any Legal Weapon,,,Public,resident_nonresident,96,11,107,99,11,110,96,11,107,99,11,110,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3065,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,56,6,62,57,6,63,56,6,62,57,6,63,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3066,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,11,1,12,12,1,13,11,1,12,12,1,13,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3067,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,18,2,20,20,2,22,18,2,20,20,2,22,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3068,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,9,1,10,10,1,11,9,1,10,10,1,11,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3069,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Mid Any Legal Weapon,,,Public,resident_nonresident,27,3,30,30,3,33,27,3,30,30,3,33,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3072,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Early Any Legal Weapon,,,Public,resident_nonresident,67,7,74,54,6,60,67,7,74,54,6,60,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3073,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Late Any Legal Weapon,,,Public,resident_nonresident,112,12,124,89,10,99,112,12,124,89,10,99,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3077,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,13,1,14,13,2,15,13,1,14,13,2,15,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3079,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,2,0,2,2,0,2,2,0,2,2,0,2,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3081,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,6,1,7,5,1,6,6,1,7,5,1,6,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3083,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,5,1,6,5,1,6,5,1,6,5,1,6,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3084,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,94,11,105,89,10,99,94,11,105,89,10,99,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3086,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,12,1,13,12,1,13,12,1,13,12,1,13,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3087,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,22,2,24,22,2,24,22,2,24,22,2,24,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3088,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,11,1,12,13,1,14,11,1,12,13,1,14,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3089,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,11,1,12,12,1,13,11,1,12,12,1,13,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3091,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,4,0,4,4,0,4,4,0,4,4,0,4,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3093,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,10,1,11,10,1,11,10,1,11,10,1,11,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3096,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,49,5,54,50,6,56,49,5,54,50,6,56,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3097,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,15,2,17,17,2,19,15,2,17,17,2,19,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3098,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,13,2,15,15,2,17,13,2,15,15,2,17,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3100,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Muzzleloader,Muzzleloader,,Public,resident_nonresident,98,11,109,78,9,87,98,11,109,78,9,87,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3102,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,3,0,3,3,0,3,3,0,3,3,0,3,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3104,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,1,0,1,1,0,1,1,0,1,1,0,1,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3105,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,1,0,1,1,0,1,1,0,1,1,0,1,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3107,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,1,0,1,1,0,1,1,0,1,1,0,1,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3108,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,19,2,21,18,2,20,19,2,21,18,2,20,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3110,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,3,0,3,3,0,3,3,0,3,3,0,3,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3111,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,5,0,5,5,0,5,5,0,5,5,0,5,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3112,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,2,0,2,3,0,3,2,0,2,3,0,3,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3113,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,2,0,2,3,0,3,2,0,2,3,0,3,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
2026,EB3115,Elk,2026 RAC Workbook Permit Recommendations,Table 1,Multiseason,Multiseason,,Public,resident_nonresident,1,0,1,1,0,1,1,0,1,1,0,1,2026-04-rac-packet_a_workbook,updated_current_permits,2026-04-rac-packet a.xlsx,
