hunt_code,join_key,source_family_presence,has_harvest,has_bonus_draw,has_antlerless_draw,harvest_model_family,bonus_draw_model_family,antlerless_draw_model_family,species,hunt_name,hunt_type,weapon,sex_type,access_type,permits_total,hunters,harvest,percent_success,avg_days,satisfaction,bonus_draw_hunt_code,bonus_draw_resident_rows,bonus_draw_row_count,bonus_draw_resident_min_point,bonus_draw_resident_max_point,bonus_draw_resident_total_applicants,bonus_draw_resident_bonus_permits,bonus_draw_resident_random_permits,bonus_draw_resident_total_permits,bonus_draw_resident_highest_point_with_permit,bonus_draw_resident_lowest_point_with_permit,bonus_draw_nonresident_rows,bonus_draw_nonresident_min_point,bonus_draw_nonresident_max_point,bonus_draw_nonresident_total_applicants,bonus_draw_nonresident_bonus_permits,bonus_draw_nonresident_random_permits,bonus_draw_nonresident_total_permits,bonus_draw_nonresident_highest_point_with_permit,bonus_draw_nonresident_lowest_point_with_permit,antlerless_draw_land_type,antlerless_draw_resident_rows,antlerless_draw_hunt_code,antlerless_draw_row_count,antlerless_resident_min_point,antlerless_resident_max_point,antlerless_draw_resident_total_applicants,antlerless_draw_resident_permits_awarded,antlerless_draw_resident_highest_point_with_permit,antlerless_draw_resident_lowest_point_with_permit,antlerless_draw_nonresident_rows,antlerless_nonresident_min_point,antlerless_nonresident_max_point,antlerless_draw_nonresident_total_applicants,antlerless_draw_nonresident_permits_awarded,antlerless_draw_nonresident_highest_point_with_permit,antlerless_draw_nonresident_lowest_point_with_permit
LP5049,LP5049,performance,True,False,False,performance,,,Pronghorn,Southwest Desert,Limited Entry Landowner,Any Legal Weapon,Male Only,Public,1,1,1,100.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LP5051,LP5051,performance,True,False,False,performance,,,Pronghorn,"West Desert, Rush Valley",Limited Entry Landowner,Any Legal Weapon,Male Only,Public,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA1005,MA1005,performance|preference_threshold,True,False,True,performance,,preference_threshold,Moose,Morgan-South Rich,Antlerless,Any Legal Weapon,Female Only,Public,8,8,3,37.5,3.6,3.1,,,,,,,,,,,,,,,,,,,,,public,20,MA1005,40,0,19,1197,6,19,4,20,0,19,156,1,5,5
MA1007,MA1007,performance|preference_threshold,True,False,True,performance,,preference_threshold,Moose,Morgan-South Rich,Antlerless,Archery,Female Only,Public,3,2,2,100.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,public,20,MA1007,40,0,19,329,3,18,2,20,0,19,0,0,,
MA1008,MA1008,performance|preference_threshold,True,False,True,performance,,preference_threshold,Moose,"Wasatch Mtns, Salt Lake-Timpanogos",Antlerless,Any Legal Weapon,Female Only,Public,5,5,5,100.0,4.0,4.4,,,,,,,,,,,,,,,,,,,,,public,20,MA1008,40,0,19,2818,4,19,5,20,0,19,289,1,9,9
MA1009,MA1009,performance|preference_threshold,True,False,True,performance,,preference_threshold,Moose,Causey Spring,CWMU Antlerless,Any Legal Weapon,Female Only,CWMU,1,1,1,100.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,cwmu,20,MA1009,40,0,19,212,1,2,2,20,0,19,0,0,,
MA1010,MA1010,performance|preference_threshold,True,False,True,performance,,preference_threshold,Moose,Deseret,CWMU Antlerless,Any Legal Weapon,Female Only,CWMU,3,3,3,100.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,cwmu,20,MA1010,40,0,19,1008,2,19,8,20,0,19,0,0,,
MB1000,MB1000,performance,True,False,False,performance,,,Moose,Moose - Statewide Permit,Sportsman,Any Legal Weapon,Male Only,Public,2,2,2,100.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6000,MB6000,performance,True,False,False,performance,,,Moose,Cache,OIAL,Any Legal Weapon,Male Only,Public,16,16,16,100.0,8.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6001,MB6001,performance,True,False,False,performance,,,Moose,Chalk Creek,OIAL,Any Legal Weapon,Male Only,Public,3,3,3,100.0,3.3,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6002,MB6002,performance,True,False,False,performance,,,Moose,East Canyon,OIAL,Any Legal Weapon,Male Only,Public,5,5,5,100.0,11.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6003,MB6003,performance,True,False,False,performance,,,Moose,"East Canyon, Morgan-Summit",OIAL,Any Legal Weapon,Male Only,Public,5,5,5,100.0,5.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6004,MB6004,performance,True,False,False,performance,,,Moose,Kamas,OIAL,Any Legal Weapon,Male Only,Public,5,5,4,80.0,10.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6005,MB6005,performance,True,False,False,performance,,,Moose,Morgan-South Rich,OIAL,Any Legal Weapon,Male Only,Public,6,6,5,83.3,6.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6006,MB6006,performance,True,False,False,performance,,,Moose,"North Slope, Summit",OIAL,Any Legal Weapon,Male Only,Public,26,25,24,96.0,7.7,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6007,MB6007,performance,True,False,False,performance,,,Moose,"North Slope, Three Corners/West Daggett",OIAL,Any Legal Weapon,Male Only,Public,8,8,8,100.0,9.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6008,MB6008,performance,True,False,False,performance,,,Moose,Ogden,OIAL,Any Legal Weapon,Male Only,Public,7,7,7,100.0,8.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6009,MB6009,performance,True,False,False,performance,,,Moose,Diamond Mtn/Vernal,OIAL,Any Legal Weapon,Male Only,Public,2,2,1,50.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6010,MB6010,performance,True,False,False,performance,,,Moose,Yellowstone,OIAL,Any Legal Weapon,Male Only,Public,5,5,5,100.0,10.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6011,MB6011,performance,True,False,False,performance,,,Moose,Wasatch Mtns/Central Mtns,OIAL,Any Legal Weapon,Male Only,Public,23,23,20,87.0,11.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6012,MB6012,performance,True,False,False,performance,,,Moose,Box Elder,OIAL,Any Legal Weapon,Male Only,Public,2,2,2,100.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6200,MB6200,performance,True,False,False,performance,,,Moose,Bear Springs,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6202,MB6202,performance,True,False,False,performance,,,Moose,Causey Spring,CWMU,Any Legal Weapon,Male Only,CWMU,4,4,4,100.0,1.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6206,MB6206,performance,True,False,False,performance,,,Moose,Deseret,CWMU,Any Legal Weapon,Male Only,CWMU,3,3,3,100.0,3.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6207,MB6207,performance,True,False,False,performance,,,Moose,Durst Mountain,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,1,50.0,2.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6208,MB6208,performance,True,False,False,performance,,,Moose,East Fork Chalk Creek,CWMU,Any Legal Weapon,Male Only,CWMU,5,5,5,100.0,4.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6209,MB6209,performance,True,False,False,performance,,,Moose,Ensign Ranches,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6211,MB6211,performance,True,False,False,performance,,,Moose,Grass Valley/Clark Canyon,CWMU,Any Legal Weapon,Male Only,CWMU,8,8,8,100.0,1.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6217,MB6217,performance,True,False,False,performance,,,Moose,Sharp Mountain,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6219,MB6219,performance,True,False,False,performance,,,Moose,Skull Crack,CWMU,Any Legal Weapon,Male Only,CWMU,5,5,5,100.0,2.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6220,MB6220,performance,True,False,False,performance,,,Moose,South Canyon,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,1.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6222,MB6222,performance,True,False,False,performance,,,Moose,Strawberry Ridge,CWMU,Any Legal Weapon,Male Only,CWMU,3,3,3,100.0,2.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6223,MB6223,performance,True,False,False,performance,,,Moose,Three C,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,5.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6224,MB6224,performance,True,False,False,performance,,,Moose,Two Bear,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6225,MB6225,performance,True,False,False,performance,,,Moose,Wallsburg,CWMU,Any Legal Weapon,Male Only,CWMU,1,1,0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6240,MB6240,performance,True,False,False,performance,,,Moose,Chimney Rock,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6251,MB6251,performance,True,False,False,performance,,,Moose,Hardscrabble,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,5.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6254,MB6254,performance,True,False,False,performance,,,Moose,SJ Ranch,CWMU,Any Legal Weapon,Male Only,CWMU,1,1,1,100.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6256,MB6256,performance,True,False,False,performance,,,Moose,Woodruff Creek South,CWMU,Any Legal Weapon,Male Only,CWMU,4,4,4,100.0,4.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6257,MB6257,performance,True,False,False,performance,,,Moose,Ingham Peak,CWMU,Any Legal Weapon,Male Only,CWMU,1,1,1,100.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6258,MB6258,performance,True,False,False,performance,,,Moose,Jacob's Creek,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,2.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6259,MB6259,performance,True,False,False,performance,,,Moose,Royal Ivory Outfitters,CWMU,Any Legal Weapon,Male Only,CWMU,3,3,3,100.0,2.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6262,MB6262,performance,True,False,False,performance,,,Moose,Junction Valley,CWMU,Any Legal Weapon,Male Only,CWMU,2,2,2,100.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6263,MB6263,performance,True,False,False,performance,,,Moose,Moon Ranch,CWMU,Any Legal Weapon,Male Only,CWMU,1,1,1,100.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MB6266,MB6266,performance,True,False,False,performance,,,Moose,Weber Florence Creek/Stillman Creek,CWMU,Any Legal Weapon,Male Only,CWMU,8,8,8,100.0,4.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB1000,PB1000,performance,True,False,False,performance,,,Moose,Pronghorn - Statewide Permit,Sportsman,Any Legal Weapon,Male Only,Public,2,2,2,100.0,3.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5000,PB5000,performance,True,False,False,performance,,,Pronghorn,Beaver,Limited Entry,Archery,Male Only,Public,11,9,6,66.7,4.2,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5001,PB5001,performance,True,False,False,performance,,,Pronghorn,"Book Cliffs, Bitter Creek",Limited Entry,Archery,Male Only,Public,14,14,12,85.7,2.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5002,PB5002,performance,True,False,False,performance,,,Pronghorn,"Book Cliffs, South",Limited Entry,Archery,Male Only,Public,9,8,7,87.5,5.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5003,PB5003,performance,True,False,False,performance,,,Pronghorn,"Box Elder, Promontory",Limited Entry,Archery,Male Only,Public,4,2,0,0.0,11.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5004,PB5004,performance,True,False,False,performance,,,Pronghorn,"Box Elder, Puddle Valley",Limited Entry,Archery,Male Only,Public,4,3,3,100.0,2.3,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5005,PB5005,performance,True,False,False,performance,,,Pronghorn,"Box Elder, Snowville",Limited Entry,Archery,Male Only,Public,8,8,5,62.5,5.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5006,PB5006,performance,True,False,False,performance,,,Pronghorn,"Box Elder, West",Limited Entry,Archery,Male Only,Public,10,10,1,10.0,5.8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5008,PB5008,performance,True,False,False,performance,,,Pronghorn,"Fillmore, Oak Creek South",Limited Entry,Archery,Male Only,Public,15,15,13,86.7,3.9,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5009,PB5009,performance,True,False,False,performance,,,Pronghorn,"La Sal, Potash/South Cisco",Limited Entry,Archery,Male Only,Public,6,6,4,66.7,7.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5011,PB5011,performance,True,False,False,performance,,,Pronghorn,"Nine Mile, Anthro-Myton Bench",Limited Entry,Archery,Male Only,Public,32,31,29,93.5,3.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5012,PB5012,performance,True,False,False,performance,,,Pronghorn,"North Slope, Three Corners/West Daggett",Limited Entry,Archery,Male Only,Public,13,13,9,69.2,6.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5013,PB5013,performance,True,False,False,performance,,,Pronghorn,Pine Valley,Limited Entry,Archery,Male Only,Public,8,8,5,62.5,9.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5015,PB5015,performance,True,False,False,performance,,,Pronghorn,"San Rafael, North",Limited Entry,Archery,Male Only,Public,21,20,15,75.0,7.2,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5016,PB5016,performance,True,False,False,performance,,,Pronghorn,Diamond Mtn/Bonanza,Limited Entry,Archery,Male Only,Public,19,18,14,77.8,3.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5017,PB5017,performance,True,False,False,performance,,,Pronghorn,Vernal,Limited Entry,Archery,Male Only,Public,20,19,7,36.8,7.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5018,PB5018,performance,True,False,False,performance,,,Pronghorn,Southwest Desert,Limited Entry,Archery,Male Only,Public,35,31,28,90.3,5.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5019,PB5019,performance,True,False,False,performance,,,Pronghorn,"West Desert, Riverbed",Limited Entry,Archery,Male Only,Public,18,18,17,94.4,2.6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5020,PB5020,performance,True,False,False,performance,,,Pronghorn,"West Desert, Rush Valley",Limited Entry,Archery,Male Only,Public,9,9,8,88.9,5.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5021,PB5021,performance,True,False,False,performance,,,Pronghorn,"West Desert, Snake Valley",Limited Entry,Archery,Male Only,Public,23,23,14,60.9,3.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5024,PB5024,performance,True,False,False,performance,,,Pronghorn,Southwest Desert,Limited Entry,Muzzleloader,Male Only,Public,35,35,25,71.4,3.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5025,PB5025,performance,True,False,False,performance,,,Pronghorn,Beaver,Limited Entry,Any Legal Weapon,Male Only,Public,46,44,40,90.9,1.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5026,PB5026,performance,True,False,False,performance,,,Pronghorn,"Book Cliffs, Bitter Creek",Limited Entry,Any Legal Weapon,Male Only,Public,58,56,48,85.7,1.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5027,PB5027,performance,True,False,False,performance,,,Pronghorn,"Book Cliffs, South",Limited Entry,Any Legal Weapon,Male Only,Public,36,36,36,100.0,1.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5028,PB5028,performance,True,False,False,performance,,,Pronghorn,"Box Elder, Promontory",Limited Entry,Any Legal Weapon,Male Only,Public,17,17,12,70.6,2.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5029,PB5029,performance,True,False,False,performance,,,Pronghorn,"Box Elder, Puddle Valley",Limited Entry,Any Legal Weapon,Male Only,Public,17,16,14,87.5,2.2,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5030,PB5030,performance,True,False,False,performance,,,Pronghorn,"Box Elder, Snowville",Limited Entry,Any Legal Weapon,Male Only,Public,32,32,24,75.0,2.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5031,PB5031,performance,True,False,False,performance,,,Pronghorn,"Box Elder, West",Limited Entry,Any Legal Weapon,Male Only,Public,32,32,26,81.3,2.2,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5033,PB5033,performance,True,False,False,performance,,,Pronghorn,"Fillmore, Oak Creek South",Limited Entry,Any Legal Weapon,Male Only,Public,48,47,46,97.9,2.1,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5034,PB5034,performance,True,False,False,performance,,,Pronghorn,Kaiparowits,Limited Entry,Any Legal Weapon,Male Only,Public,2,2,1,50.0,3.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5035,PB5035,performance,True,False,False,performance,,,Pronghorn,"La Sal, Potash/South Cisco",Limited Entry,Any Legal Weapon,Male Only,Public,23,23,23,100.0,1.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5037,PB5037,performance,True,False,False,performance,,,Pronghorn,"Nine Mile, Anthro-Myton Bench",Limited Entry,Any Legal Weapon,Male Only,Public,104,100,83,83.0,2.1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5038,PB5038,performance,True,False,False,performance,,,Pronghorn,"Nine Mile, Range Creek",Limited Entry,Any Legal Weapon,Male Only,Public,13,13,13,100.0,1.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5039,PB5039,performance,True,False,False,performance,,,Pronghorn,"North Slope, Summit",Limited Entry,Any Legal Weapon,Male Only,Public,18,17,13,76.5,2.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5040,PB5040,performance,True,False,False,performance,,,Pronghorn,"North Slope, Three Corners/West Daggett",Limited Entry,Any Legal Weapon,Male Only,Public,40,39,36,92.3,1.7,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5041,PB5041,performance,True,False,False,performance,,,Pronghorn,"Panguitch Lake/Zion, North",Limited Entry,Any Legal Weapon,Male Only,Public,25,25,25,100.0,1.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5042,PB5042,performance,True,False,False,performance,,,Pronghorn,Pine Valley,Limited Entry,Any Legal Weapon,Male Only,Public,24,23,16,69.6,2.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5044,PB5044,performance,True,False,False,performance,,,Pronghorn,"San Juan, Hatch Point",Limited Entry,Any Legal Weapon,Male Only,Public,4,4,4,100.0,1.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5045,PB5045,performance,True,False,False,performance,,,Pronghorn,"San Rafael, Desert",Limited Entry,Any Legal Weapon,Male Only,Public,6,6,5,83.3,2.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5046,PB5046,performance,True,False,False,performance,,,Pronghorn,"San Rafael, North",Limited Entry,Any Legal Weapon,Male Only,Public,71,70,65,92.9,2.2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5047,PB5047,performance,True,False,False,performance,,,Pronghorn,Diamond Mtn/Bonanza,Limited Entry,Any Legal Weapon,Male Only,Public,56,55,50,90.9,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5048,PB5048,performance,True,False,False,performance,,,Pronghorn,Vernal,Limited Entry,Any Legal Weapon,Male Only,Public,71,65,51,78.5,2.2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5049,PB5049,performance,True,False,False,performance,,,Pronghorn,Southwest Desert,Limited Entry,Any Legal Weapon,Male Only,Public,112,107,92,86.0,2.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5050,PB5050,performance,True,False,False,performance,,,Pronghorn,"West Desert, Riverbed",Limited Entry,Any Legal Weapon,Male Only,Public,78,78,74,94.9,2.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5051,PB5051,performance,True,False,False,performance,,,Pronghorn,"West Desert, Rush Valley",Limited Entry,Any Legal Weapon,Male Only,Public,37,36,34,94.4,1.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5052,PB5052,performance,True,False,False,performance,,,Pronghorn,"West Desert, Snake Valley",Limited Entry,Any Legal Weapon,Male Only,Public,100,99,80,80.8,2.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5053,PB5053,performance,True,False,False,performance,,,Pronghorn,"Nine Mile, Range Creek",Limited Entry,Archery,Male Only,Public,3,3,3,100.0,7.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5054,PB5054,performance,True,False,False,performance,,,Pronghorn,"Panguitch Lake/Zion, North",Limited Entry,Archery,Male Only,Public,8,7,7,100.0,2.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5055,PB5055,performance,True,False,False,performance,,,Pronghorn,"San Rafael, Desert",Limited Entry,Archery,Male Only,Public,2,1,1,100.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5056,PB5056,performance,True,False,False,performance,,,Pronghorn,"San Rafael, North",Limited Entry,Muzzleloader,Male Only,Public,23,22,19,86.4,2.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5059,PB5059,performance,True,False,False,performance,,,Pronghorn,"Nine Mile, Anthro-Myton Bench",Limited Entry,Muzzleloader,Male Only,Public,32,31,23,74.2,2.6,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5060,PB5060,performance,True,False,False,performance,,,Pronghorn,Diamond Mtn/Bonanza,Limited Entry,Muzzleloader,Male Only,Public,19,18,18,100.0,1.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5061,PB5061,performance,True,False,False,performance,,,Pronghorn,"Panguitch Lake/Zion, North",Limited Entry,Muzzleloader,Male Only,Public,8,8,7,87.5,2.0,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5062,PB5062,performance,True,False,False,performance,,,Pronghorn,Pine Valley,Limited Entry,Muzzleloader,Male Only,Public,8,8,2,25.0,4.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5065,PB5065,performance,True,False,False,performance,,,Pronghorn,"Fillmore, Oak Creek South",Limited Entry,Muzzleloader,Male Only,Public,15,14,11,78.6,3.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5066,PB5066,performance,True,False,False,performance,,,Pronghorn,"North Slope, Three Corners/West Daggett",Limited Entry,Muzzleloader,Male Only,Public,13,12,7,58.3,2.9,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5072,PB5072,performance,True,False,False,performance,,,Pronghorn,Vernal,Limited Entry,Muzzleloader,Male Only,Public,22,20,9,45.0,3.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5073,PB5073,performance,True,False,False,performance,,,Pronghorn,"Cache, Rich",Limited Entry,Any Legal Weapon,Male Only,Public,6,6,5,83.3,1.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5074,PB5074,performance,True,False,False,performance,,,Pronghorn,"Cache, Rich",Limited Entry,Archery,Male Only,Public,2,2,0,0.0,7.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5075,PB5075,performance,True,False,False,performance,,,Pronghorn,"Cache, Rich",Limited Entry,Muzzleloader,Male Only,Public,2,1,1,100.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5076,PB5076,performance,True,False,False,performance,,,Pronghorn,Parker Mtn,Limited Entry,Any Legal Weapon,Male Only,Public,82,77,74,96.1,1.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5077,PB5077,performance,True,False,False,performance,,,Pronghorn,Parker Mtn,Limited Entry,Archery,Male Only,Public,56,54,30,55.6,4.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5078,PB5078,performance,True,False,False,performance,,,Pronghorn,Parker Mtn,Limited Entry,Muzzleloader,Male Only,Public,60,55,38,69.1,2.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5079,PB5079,performance,True,False,False,performance,,,Pronghorn,"Box Elder, West",Limited Entry,Muzzleloader,Male Only,Public,10,9,5,55.6,3.2,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB5080,PB5080,performance,True,False,False,performance,,,Pronghorn,"Box Elder, Snowville",Limited Entry,Muzzleloader,Male Only,Public,10,10,8,80.0,2.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
