hunt_code,residency,point_level,applicants,bonus_permits,random_permits,total_permits,success_ratio_text
DB1065,Nonresident,21,0,0,0,0,N/A
DB1065,Nonresident,20,0,0,0,0,N/A
DB1065,Nonresident,19,0,0,0,0,N/A
DB1065,Nonresident,18,0,0,0,0,N/A
DB1065,Nonresident,17,0,0,0,0,N/A
DB1065,Nonresident,16,1,1,0,1,1 in 1.0
DB1065,Nonresident,15,0,0,0,0,N/A
DB1065,Nonresident,14,0,0,0,0,N/A
DB1065,Nonresident,13,0,0,0,0,N/A
DB1065,Nonresident,12,0,0,0,0,N/A
DB1065,Nonresident,11,0,0,0,0,N/A
DB1065,Nonresident,10,0,0,0,0,N/A
DB1065,Nonresident,9,0,0,0,0,N/A
DB1065,Nonresident,8,0,0,0,0,N/A
DB1065,Nonresident,7,1,0,0,0,N/A
DB1065,Nonresident,6,1,0,0,0,N/A
DB1065,Nonresident,5,1,0,1,1,1 in 1.0
DB1065,Nonresident,4,0,0,0,0,N/A
DB1065,Nonresident,3,1,0,0,0,N/A
DB1065,Nonresident,2,0,0,0,0,N/A
DB1065,Nonresident,1,0,0,0,0,N/A
DB1065,Nonresident,0,2,0,0,0,N/A
DB1065,Resident,32,0,0,0,0,N/A
DB1065,Resident,31,0,0,0,0,N/A
DB1065,Resident,30,0,0,0,0,N/A
DB1065,Resident,29,0,0,0,0,N/A
DB1065,Resident,28,0,0,0,0,N/A
DB1065,Resident,27,0,0,0,0,N/A
DB1065,Resident,26,0,0,0,0,N/A
DB1065,Resident,25,0,0,0,0,N/A
DB1065,Resident,24,0,0,0,0,N/A
DB1065,Resident,23,0,0,0,0,N/A
DB1065,Resident,22,0,0,0,0,N/A
DB1065,Resident,21,0,0,0,0,N/A
DB1065,Resident,20,0,0,0,0,N/A
DB1065,Resident,19,0,0,0,0,N/A
DB1065,Resident,18,0,0,0,0,N/A
DB1065,Resident,17,0,0,0,0,N/A
DB1065,Resident,16,0,0,0,0,N/A
DB1065,Resident,15,0,0,0,0,N/A
DB1065,Resident,14,0,0,0,0,N/A
DB1065,Resident,13,0,0,0,0,N/A
DB1065,Resident,12,0,0,0,0,N/A
DB1065,Resident,11,1,1,0,1,1 in 1.0
DB1065,Resident,10,3,3,0,3,1 in 1.0
DB1065,Resident,9,2,2,0,2,1 in 1.0
DB1065,Resident,8,2,1,0,1,1 in 2.0
DB1065,Resident,7,1,0,0,0,N/A
DB1065,Resident,6,1,0,0,0,N/A
DB1065,Resident,5,4,0,2,2,1 in 2.0
DB1065,Resident,4,6,0,3,3,1 in 2.0
DB1065,Resident,3,14,0,0,0,N/A
DB1065,Resident,2,3,0,1,1,1 in 3.0
DB1065,Resident,1,6,0,0,0,N/A
DB1065,Resident,0,6,0,0,0,N/A
DB1073,Nonresident,32,0,0,0,0,N/A
DB1073,Nonresident,31,0,0,0,0,N/A
DB1073,Nonresident,30,0,0,0,0,N/A
DB1073,Nonresident,29,0,0,0,0,N/A
DB1073,Nonresident,28,0,0,0,0,N/A
DB1073,Nonresident,27,0,0,0,0,N/A
DB1073,Nonresident,26,0,0,0,0,N/A
DB1073,Nonresident,25,0,0,0,0,N/A
DB1073,Nonresident,24,0,0,0,0,N/A
DB1073,Nonresident,23,0,0,0,0,N/A
DB1073,Nonresident,22,0,0,0,0,N/A
DB1073,Nonresident,21,0,0,0,0,N/A
DB1073,Nonresident,20,0,0,0,0,N/A
DB1073,Nonresident,19,0,0,0,0,N/A
DB1073,Nonresident,18,0,0,0,0,N/A
DB1073,Nonresident,17,0,0,0,0,N/A
DB1073,Nonresident,16,2,0,0,0,N/A
DB1073,Nonresident,15,1,0,0,0,N/A
DB1073,Nonresident,14,1,0,0,0,N/A
DB1073,Nonresident,13,0,0,0,0,N/A
DB1073,Nonresident,12,2,0,0,0,N/A
DB1073,Nonresident,11,2,0,0,0,N/A
DB1073,Nonresident,10,1,0,0,0,N/A
DB1073,Nonresident,9,1,0,1,1,1 in 1.0
DB1073,Nonresident,8,3,0,0,0,N/A
DB1073,Nonresident,7,0,0,0,0,N/A
DB1073,Nonresident,6,2,0,0,0,N/A
DB1073,Nonresident,5,0,0,0,0,N/A
DB1073,Nonresident,4,5,0,0,0,N/A
DB1073,Nonresident,3,2,0,0,0,N/A
DB1073,Nonresident,2,1,0,0,0,N/A
DB1073,Nonresident,1,0,0,0,0,N/A
DB1073,Nonresident,0,3,0,0,0,N/A
DB1073,Resident,32,0,0,0,0,N/A
DB1073,Resident,31,0,0,0,0,N/A
DB1073,Resident,30,0,0,0,0,N/A
DB1073,Resident,29,0,0,0,0,N/A
DB1073,Resident,28,0,0,0,0,N/A
DB1073,Resident,27,0,0,0,0,N/A
DB1073,Resident,26,0,0,0,0,N/A
DB1073,Resident,25,0,0,0,0,N/A
DB1073,Resident,24,0,0,0,0,N/A
DB1073,Resident,23,0,0,0,0,N/A
DB1073,Resident,22,0,0,0,0,N/A
DB1073,Resident,21,0,0,0,0,N/A
DB1073,Resident,20,0,0,0,0,N/A
DB1073,Resident,19,0,0,0,0,N/A
DB1073,Resident,18,0,0,0,0,N/A
DB1073,Resident,17,0,0,0,0,N/A
DB1073,Resident,16,1,1,0,1,1 in 1.0
DB1073,Resident,15,1,1,0,1,1 in 1.0
DB1073,Resident,14,4,2,0,2,1 in 2.0
DB1073,Resident,13,3,0,0,0,N/A
DB1073,Resident,12,2,0,0,0,N/A
DB1073,Resident,11,3,0,0,0,N/A
DB1073,Resident,10,1,0,0,0,N/A
DB1073,Resident,9,4,0,1,1,1 in 4.0
DB1073,Resident,8,4,0,0,0,N/A
DB1073,Resident,7,2,0,0,0,N/A
DB1073,Resident,6,5,0,1,1,1 in 5.0
DB1073,Resident,5,7,0,0,0,N/A
DB1073,Resident,4,5,0,1,1,1 in 5.0
DB1073,Resident,3,6,0,0,0,N/A
DB1073,Resident,2,0,0,0,0,N/A
DB1073,Resident,1,5,0,0,0,N/A
DB1073,Resident,0,7,0,1,1,1 in 7.0
DB1074,Nonresident,32,0,0,0,0,N/A
DB1074,Nonresident,31,0,0,0,0,N/A
DB1074,Nonresident,30,0,0,0,0,N/A
DB1074,Nonresident,29,0,0,0,0,N/A
DB1074,Nonresident,28,0,0,0,0,N/A
DB1074,Nonresident,27,0,0,0,0,N/A
DB1074,Nonresident,26,0,0,0,0,N/A
DB1074,Nonresident,25,0,0,0,0,N/A
DB1074,Nonresident,24,0,0,0,0,N/A
DB1074,Nonresident,23,0,0,0,0,N/A
DB1074,Nonresident,22,0,0,0,0,N/A
DB1074,Nonresident,21,0,0,0,0,N/A
DB1074,Nonresident,20,0,0,0,0,N/A
DB1074,Nonresident,19,0,0,0,0,N/A
DB1074,Nonresident,18,1,0,0,0,N/A
DB1074,Nonresident,17,0,0,0,0,N/A
DB1074,Nonresident,16,0,0,0,0,N/A
DB1074,Nonresident,15,1,0,0,0,N/A
DB1074,Nonresident,14,0,0,0,0,N/A
DB1074,Nonresident,13,1,0,0,0,N/A
DB1074,Nonresident,12,0,0,0,0,N/A
DB1074,Nonresident,11,0,0,0,0,N/A
DB1074,Nonresident,10,0,0,0,0,N/A
DB1074,Nonresident,9,1,0,0,0,N/A
DB1074,Nonresident,8,2,0,0,0,N/A
DB1074,Nonresident,7,1,0,0,0,N/A
DB1074,Nonresident,6,2,0,1,1,1 in 2.0
DB1074,Nonresident,5,2,0,0,0,N/A
DB1074,Nonresident,4,0,0,0,0,N/A
DB1074,Nonresident,3,0,0,0,0,N/A
DB1074,Nonresident,2,1,0,0,0,N/A
DB1074,Nonresident,1,1,0,0,0,N/A
DB1074,Nonresident,0,1,0,0,0,N/A
DB1074,Resident,32,0,0,0,0,N/A
DB1074,Resident,31,0,0,0,0,N/A
DB1074,Resident,30,0,0,0,0,N/A
DB1074,Resident,29,0,0,0,0,N/A
DB1074,Resident,28,0,0,0,0,N/A
DB1074,Resident,27,0,0,0,0,N/A
DB1074,Resident,26,0,0,0,0,N/A
DB1074,Resident,25,0,0,0,0,N/A
DB1074,Resident,24,0,0,0,0,N/A
DB1074,Resident,23,0,0,0,0,N/A
DB1074,Resident,22,0,0,0,0,N/A
DB1074,Resident,21,0,0,0,0,N/A
DB1074,Resident,20,0,0,0,0,N/A
DB1074,Resident,19,0,0,0,0,N/A
DB1074,Resident,18,1,1,0,1,1 in 1.0
DB1074,Resident,17,0,0,0,0,N/A
DB1074,Resident,16,1,1,0,1,1 in 1.0
DB1074,Resident,15,3,2,1,3,1 in 1.0
DB1074,Resident,14,2,0,0,0,N/A
DB1074,Resident,13,2,0,0,0,N/A
DB1074,Resident,12,1,0,0,0,N/A
DB1074,Resident,11,0,0,0,0,N/A
DB1074,Resident,10,4,0,1,1,1 in 4.0
DB1074,Resident,9,0,0,0,0,N/A
DB1074,Resident,8,3,0,1,1,1 in 3.0
DB1074,Resident,7,4,0,0,0,N/A
DB1074,Resident,6,4,0,0,0,N/A
DB1074,Resident,5,4,0,1,1,1 in 4.0
DB1074,Resident,4,0,0,0,0,N/A
DB1074,Resident,3,3,0,0,0,N/A
DB1074,Resident,2,8,0,0,0,N/A
DB1074,Resident,1,5,0,0,0,N/A
DB1074,Resident,0,8,0,0,0,N/A
DB1077,Nonresident,32,0,0,0,0,N/A
DB1077,Nonresident,31,0,0,0,0,N/A
DB1077,Nonresident,30,0,0,0,0,N/A
DB1077,Nonresident,29,0,0,0,0,N/A
DB1077,Nonresident,28,0,0,0,0,N/A
DB1077,Nonresident,27,0,0,0,0,N/A
DB1077,Nonresident,26,0,0,0,0,N/A
DB1077,Nonresident,25,0,0,0,0,N/A
DB1077,Nonresident,24,0,0,0,0,N/A
DB1077,Nonresident,23,0,0,0,0,N/A
DB1077,Nonresident,22,0,0,0,0,N/A
DB1077,Nonresident,21,0,0,0,0,N/A
DB1077,Nonresident,20,0,0,0,0,N/A
DB1077,Nonresident,19,0,0,0,0,N/A
DB1077,Nonresident,18,0,0,0,0,N/A
DB1077,Nonresident,17,0,0,0,0,N/A
DB1077,Nonresident,16,1,1,0,1,1 in 1.0
DB1077,Nonresident,15,0,0,0,0,N/A
DB1077,Nonresident,14,1,1,0,1,1 in 1.0
DB1077,Nonresident,13,0,0,0,0,N/A
DB1077,Nonresident,12,0,0,0,0,N/A
DB1077,Nonresident,11,2,0,0,0,N/A
DB1077,Nonresident,10,3,0,0,0,N/A
DB1077,Nonresident,9,1,0,0,0,N/A
DB1077,Nonresident,8,0,0,0,0,N/A
DB1077,Nonresident,7,1,0,0,0,N/A
DB1077,Nonresident,6,2,0,0,0,N/A
DB1077,Nonresident,5,2,0,0,0,N/A
DB1077,Nonresident,4,4,0,1,1,1 in 4.0
DB1077,Nonresident,3,3,0,0,0,N/A
DB1077,Nonresident,2,2,0,0,0,N/A
DB1077,Nonresident,1,4,0,0,0,N/A
DB1077,Nonresident,0,1,0,0,0,N/A
DB1077,Resident,32,0,0,0,0,N/A
DB1077,Resident,31,0,0,0,0,N/A
DB1077,Resident,30,0,0,0,0,N/A
DB1077,Resident,29,0,0,0,0,N/A
DB1077,Resident,28,0,0,0,0,N/A
DB1077,Resident,27,0,0,0,0,N/A
DB1077,Resident,26,0,0,0,0,N/A
DB1077,Resident,25,0,0,0,0,N/A
DB1077,Resident,24,0,0,0,0,N/A
DB1077,Resident,23,0,0,0,0,N/A
DB1077,Resident,22,0,0,0,0,N/A
DB1077,Resident,21,0,0,0,0,N/A
DB1077,Resident,20,0,0,0,0,N/A
DB1077,Resident,19,0,0,0,0,N/A
DB1077,Resident,18,0,0,0,0,N/A
DB1077,Resident,17,0,0,0,0,N/A
DB1077,Resident,16,0,0,0,0,N/A
DB1077,Resident,15,0,0,0,0,N/A
DB1077,Resident,14,0,0,0,0,N/A
DB1077,Resident,13,0,0,0,0,N/A
DB1077,Resident,12,0,0,0,0,N/A
DB1077,Resident,11,0,0,0,0,N/A
DB1077,Resident,10,0,0,0,0,N/A
DB1077,Resident,9,1,1,0,1,1 in 1.0
DB1077,Resident,8,2,2,0,2,1 in 1.0
DB1077,Resident,7,4,4,0,4,1 in 1.0
DB1077,Resident,6,1,1,0,1,1 in 1.0
DB1077,Resident,5,8,3,1,4,1 in 2.0
DB1077,Resident,4,7,0,3,3,1 in 2.3
DB1077,Resident,3,7,0,3,3,1 in 2.3
DB1077,Resident,2,13,0,1,1,1 in 13.0
DB1077,Resident,1,4,0,0,0,N/A
DB1077,Resident,0,15,0,3,3,1 in 5.0
DB1078,Nonresident,32,0,0,0,0,N/A
DB1078,Nonresident,31,0,0,0,0,N/A
DB1078,Nonresident,30,0,0,0,0,N/A
DB1078,Nonresident,29,0,0,0,0,N/A
DB1078,Nonresident,28,0,0,0,0,N/A
DB1078,Nonresident,27,0,0,0,0,N/A
DB1078,Nonresident,26,0,0,0,0,N/A
DB1078,Nonresident,25,0,0,0,0,N/A
DB1078,Nonresident,24,0,0,0,0,N/A
DB1078,Nonresident,23,0,0,0,0,N/A
DB1078,Nonresident,22,0,0,0,0,N/A
DB1078,Nonresident,21,0,0,0,0,N/A
DB1078,Nonresident,20,0,0,0,0,N/A
DB1078,Nonresident,19,0,0,0,0,N/A
DB1078,Nonresident,18,0,0,0,0,N/A
DB1078,Nonresident,17,0,0,0,0,N/A
DB1078,Nonresident,16,0,0,0,0,N/A
DB1078,Nonresident,15,0,0,0,0,N/A
DB1078,Nonresident,14,0,0,0,0,N/A
DB1078,Nonresident,13,1,0,0,0,N/A
DB1078,Nonresident,12,2,0,1,1,1 in 2.0
DB1078,Nonresident,11,0,0,0,0,N/A
DB1078,Nonresident,10,1,0,0,0,N/A
DB1078,Nonresident,9,1,0,0,0,N/A
DB1078,Nonresident,8,1,0,0,0,N/A
DB1078,Nonresident,7,2,0,0,0,N/A
DB1078,Nonresident,6,0,0,0,0,N/A
DB1078,Nonresident,5,1,0,0,0,N/A
DB1078,Nonresident,4,0,0,0,0,N/A
DB1078,Nonresident,3,1,0,0,0,N/A
DB1078,Nonresident,2,0,0,0,0,N/A
DB1078,Nonresident,1,0,0,0,0,N/A
DB1078,Nonresident,0,2,0,0,0,N/A
DB1078,Resident,32,0,0,0,0,N/A
DB1078,Resident,31,0,0,0,0,N/A
DB1078,Resident,30,0,0,0,0,N/A
DB1078,Resident,29,0,0,0,0,N/A
DB1078,Resident,28,0,0,0,0,N/A
DB1078,Resident,27,0,0,0,0,N/A
DB1078,Resident,26,0,0,0,0,N/A
DB1078,Resident,25,0,0,0,0,N/A
DB1078,Resident,24,0,0,0,0,N/A
DB1078,Resident,23,0,0,0,0,N/A
DB1078,Resident,22,0,0,0,0,N/A
DB1078,Resident,21,0,0,0,0,N/A
DB1078,Resident,20,0,0,0,0,N/A
DB1078,Resident,19,0,0,0,0,N/A
DB1078,Resident,18,0,0,0,0,N/A
DB1078,Resident,17,0,0,0,0,N/A
DB1078,Resident,16,0,0,0,0,N/A
DB1078,Resident,15,0,0,0,0,N/A
DB1078,Resident,14,0,0,0,0,N/A
DB1078,Resident,13,0,0,0,0,N/A
DB1078,Resident,12,4,4,0,4,1 in 1.0
DB1078,Resident,11,1,1,0,1,1 in 1.0
DB1078,Resident,10,1,0,0,0,N/A
DB1078,Resident,9,2,0,0,0,N/A
DB1078,Resident,8,7,0,0,0,N/A
DB1078,Resident,7,6,0,0,0,N/A
DB1078,Resident,6,4,0,0,0,N/A
DB1078,Resident,5,4,0,1,1,1 in 4.0
DB1078,Resident,4,5,0,0,0,N/A
DB1078,Resident,3,7,0,1,1,1 in 7.0
DB1078,Resident,2,9,0,0,0,N/A
DB1078,Resident,1,12,0,1,1,1 in 12.0
DB1078,Resident,0,31,0,1,1,1 in 31.0
DB1079,Nonresident,32,0,0,0,0,N/A
DB1079,Nonresident,31,0,0,0,0,N/A
DB1079,Nonresident,30,0,0,0,0,N/A
DB1079,Nonresident,29,0,0,0,0,N/A
DB1079,Nonresident,28,0,0,0,0,N/A
DB1079,Nonresident,27,0,0,0,0,N/A
DB1079,Nonresident,26,0,0,0,0,N/A
DB1079,Nonresident,25,0,0,0,0,N/A
DB1079,Nonresident,24,0,0,0,0,N/A
DB1079,Nonresident,23,0,0,0,0,N/A
DB1079,Nonresident,22,0,0,0,0,N/A
DB1079,Nonresident,21,0,0,0,0,N/A
DB1079,Nonresident,20,1,1,0,1,1 in 1.0
DB1079,Nonresident,19,0,0,0,0,N/A
DB1079,Nonresident,18,0,0,0,0,N/A
DB1079,Nonresident,17,0,0,0,0,N/A
DB1079,Nonresident,16,2,1,1,2,1 in 1.0
DB1079,Nonresident,15,0,0,0,0,N/A
DB1079,Nonresident,14,1,0,0,0,N/A
DB1079,Nonresident,13,1,0,0,0,N/A
DB1079,Nonresident,12,0,0,0,0,N/A
DB1079,Nonresident,11,1,0,0,0,N/A
DB1079,Nonresident,10,5,0,1,1,1 in 5.0
DB1079,Nonresident,9,1,0,0,0,N/A
DB1079,Nonresident,8,2,0,0,0,N/A
DB1079,Nonresident,7,5,0,0,0,N/A
DB1079,Nonresident,6,2,0,0,0,N/A
DB1079,Nonresident,5,3,0,0,0,N/A
DB1079,Nonresident,4,0,0,0,0,N/A
DB1079,Nonresident,3,1,0,0,0,N/A
DB1079,Nonresident,2,2,0,0,0,N/A
DB1079,Nonresident,1,4,0,0,0,N/A
DB1079,Nonresident,0,6,0,0,0,N/A
DB1079,Resident,32,0,0,0,0,N/A
DB1079,Resident,31,0,0,0,0,N/A
DB1079,Resident,30,0,0,0,0,N/A
DB1079,Resident,29,0,0,0,0,N/A
DB1079,Resident,28,0,0,0,0,N/A
DB1079,Resident,27,0,0,0,0,N/A
DB1079,Resident,26,0,0,0,0,N/A
DB1079,Resident,25,0,0,0,0,N/A
DB1079,Resident,24,0,0,0,0,N/A
DB1079,Resident,23,0,0,0,0,N/A
DB1079,Resident,22,0,0,0,0,N/A
DB1079,Resident,21,0,0,0,0,N/A
DB1079,Resident,20,1,1,0,1,1 in 1.0
DB1079,Resident,19,0,0,0,0,N/A
DB1079,Resident,18,0,0,0,0,N/A
DB1079,Resident,17,0,0,0,0,N/A
DB1079,Resident,16,0,0,0,0,N/A
DB1079,Resident,15,0,0,0,0,N/A
DB1079,Resident,14,2,2,0,2,1 in 1.0
DB1079,Resident,13,2,2,0,2,1 in 1.0
DB1079,Resident,12,3,3,0,3,1 in 1.0
DB1079,Resident,11,6,6,0,6,1 in 1.0
DB1079,Resident,10,6,5,0,5,1 in 1.2
DB1079,Resident,9,10,0,0,0,N/A
DB1079,Resident,8,6,0,2,2,1 in 3.0
DB1079,Resident,7,14,0,2,2,1 in 7.0
DB1079,Resident,6,17,0,0,0,N/A
DB1079,Resident,5,13,0,3,3,1 in 4.3
DB1079,Resident,4,18,0,2,2,1 in 9.0
DB1079,Resident,3,24,0,5,5,1 in 4.8
DB1079,Resident,2,21,0,3,3,1 in 7.0
DB1079,Resident,1,24,0,1,1,1 in 24.0
DB1079,Resident,0,30,0,0,0,N/A
DB1080,Nonresident,32,0,0,0,0,N/A
DB1080,Nonresident,31,0,0,0,0,N/A
DB1080,Nonresident,30,0,0,0,0,N/A
DB1080,Nonresident,29,0,0,0,0,N/A
DB1080,Nonresident,28,0,0,0,0,N/A
DB1080,Nonresident,27,0,0,0,0,N/A
DB1080,Nonresident,26,0,0,0,0,N/A
DB1080,Nonresident,25,0,0,0,0,N/A
DB1080,Nonresident,24,0,0,0,0,N/A
DB1080,Nonresident,23,0,0,0,0,N/A
DB1080,Nonresident,22,0,0,0,0,N/A
DB1080,Nonresident,21,0,0,0,0,N/A
DB1080,Nonresident,20,0,0,0,0,N/A
DB1080,Nonresident,19,0,0,0,0,N/A
DB1080,Nonresident,18,0,0,0,0,N/A
DB1080,Nonresident,17,0,0,0,0,N/A
DB1080,Nonresident,16,1,1,0,1,1 in 1.0
DB1080,Nonresident,15,0,0,0,0,N/A
DB1080,Nonresident,14,0,0,0,0,N/A
DB1080,Nonresident,13,0,0,0,0,N/A
DB1080,Nonresident,12,2,1,0,1,1 in 2.0
DB1080,Nonresident,11,0,0,0,0,N/A
DB1080,Nonresident,10,0,0,0,0,N/A
DB1080,Nonresident,9,0,0,0,0,N/A
DB1080,Nonresident,8,1,0,1,1,1 in 1.0
DB1080,Nonresident,7,0,0,0,0,N/A
DB1080,Nonresident,6,0,0,0,0,N/A
DB1080,Nonresident,5,0,0,0,0,N/A
DB1080,Nonresident,4,2,0,0,0,N/A
DB1080,Nonresident,3,0,0,0,0,N/A
DB1080,Nonresident,2,0,0,0,0,N/A
DB1080,Nonresident,1,0,0,0,0,N/A
DB1080,Nonresident,0,2,0,0,0,N/A
DB1080,Resident,32,0,0,0,0,N/A
DB1080,Resident,31,0,0,0,0,N/A
DB1080,Resident,30,0,0,0,0,N/A
DB1080,Resident,29,0,0,0,0,N/A
DB1080,Resident,28,0,0,0,0,N/A
DB1080,Resident,27,0,0,0,0,N/A
DB1080,Resident,26,0,0,0,0,N/A
DB1080,Resident,25,0,0,0,0,N/A
DB1080,Resident,24,0,0,0,0,N/A
DB1080,Resident,23,0,0,0,0,N/A
DB1080,Resident,22,0,0,0,0,N/A
DB1080,Resident,21,0,0,0,0,N/A
DB1080,Resident,20,0,0,0,0,N/A
DB1080,Resident,19,0,0,0,0,N/A
DB1080,Resident,18,0,0,0,0,N/A
DB1080,Resident,17,0,0,0,0,N/A
DB1080,Resident,16,0,0,0,0,N/A
DB1080,Resident,15,0,0,0,0,N/A
DB1080,Resident,14,0,0,0,0,N/A
DB1080,Resident,13,1,1,0,1,1 in 1.0
DB1080,Resident,12,0,0,0,0,N/A
DB1080,Resident,11,0,0,0,0,N/A
DB1080,Resident,10,2,2,0,2,1 in 1.0
DB1080,Resident,9,0,0,0,0,N/A
DB1080,Resident,8,5,5,0,5,1 in 1.0
DB1080,Resident,7,3,3,0,3,1 in 1.0
DB1080,Resident,6,8,0,1,1,1 in 8.0
DB1080,Resident,5,13,0,4,4,1 in 3.3
DB1080,Resident,4,9,0,2,2,1 in 4.5
DB1080,Resident,3,6,0,1,1,1 in 6.0
DB1080,Resident,2,10,0,0,0,N/A
DB1080,Resident,1,6,0,3,3,1 in 2.0
DB1080,Resident,0,11,0,0,0,N/A
DB1081,Nonresident,32,0,0,0,0,N/A
DB1081,Nonresident,31,0,0,0,0,N/A
DB1081,Nonresident,30,0,0,0,0,N/A
DB1081,Nonresident,29,0,0,0,0,N/A
DB1081,Nonresident,28,0,0,0,0,N/A
DB1081,Nonresident,27,0,0,0,0,N/A
DB1081,Nonresident,26,0,0,0,0,N/A
DB1081,Nonresident,25,0,0,0,0,N/A
DB1081,Nonresident,24,0,0,0,0,N/A
DB1081,Nonresident,23,0,0,0,0,N/A
DB1081,Nonresident,22,0,0,0,0,N/A
DB1081,Nonresident,21,0,0,0,0,N/A
DB1081,Nonresident,20,0,0,0,0,N/A
DB1081,Nonresident,19,0,0,0,0,N/A
DB1081,Nonresident,18,0,0,0,0,N/A
DB1081,Nonresident,17,0,0,0,0,N/A
DB1081,Nonresident,16,0,0,0,0,N/A
DB1081,Nonresident,15,0,0,0,0,N/A
DB1081,Nonresident,14,1,0,0,0,N/A
DB1081,Nonresident,13,0,0,0,0,N/A
DB1081,Nonresident,12,0,0,0,0,N/A
DB1081,Nonresident,11,0,0,0,0,N/A
DB1081,Nonresident,10,1,0,0,0,N/A
DB1081,Nonresident,9,1,0,0,0,N/A
DB1081,Nonresident,8,0,0,0,0,N/A
DB1081,Nonresident,7,1,0,0,0,N/A
DB1081,Nonresident,6,2,0,0,0,N/A
DB1081,Nonresident,5,0,0,0,0,N/A
DB1081,Nonresident,4,0,0,0,0,N/A
DB1081,Nonresident,3,1,0,0,0,N/A
DB1081,Nonresident,2,1,0,0,0,N/A
DB1081,Nonresident,1,2,0,1,1,1 in 2.0
DB1081,Nonresident,0,0,0,0,0,N/A
DB1081,Resident,32,0,0,0,0,N/A
DB1081,Resident,31,0,0,0,0,N/A
DB1081,Resident,30,0,0,0,0,N/A
DB1081,Resident,29,0,0,0,0,N/A
DB1081,Resident,28,0,0,0,0,N/A
DB1081,Resident,27,0,0,0,0,N/A
DB1081,Resident,26,0,0,0,0,N/A
DB1081,Resident,25,0,0,0,0,N/A
DB1081,Resident,24,0,0,0,0,N/A
DB1081,Resident,23,0,0,0,0,N/A
DB1081,Resident,22,0,0,0,0,N/A
DB1081,Resident,21,0,0,0,0,N/A
DB1081,Resident,20,0,0,0,0,N/A
DB1081,Resident,19,0,0,0,0,N/A
DB1081,Resident,18,0,0,0,0,N/A
DB1081,Resident,17,0,0,0,0,N/A
DB1081,Resident,16,0,0,0,0,N/A
DB1081,Resident,15,0,0,0,0,N/A
DB1081,Resident,14,1,1,0,1,1 in 1.0
DB1081,Resident,13,0,0,0,0,N/A
DB1081,Resident,12,0,0,0,0,N/A
DB1081,Resident,11,0,0,0,0,N/A
DB1081,Resident,10,2,2,0,2,1 in 1.0
DB1081,Resident,9,2,0,0,0,N/A
DB1081,Resident,8,2,1,1,2,1 in 1.0
DB1081,Resident,7,3,0,0,0,N/A
DB1081,Resident,6,1,0,0,0,N/A
DB1081,Resident,5,1,0,0,0,N/A
DB1081,Resident,4,0,0,0,0,N/A
DB1081,Resident,3,12,0,3,3,1 in 4.0
DB1081,Resident,2,2,0,0,0,N/A
DB1081,Resident,1,7,0,0,0,N/A
DB1081,Resident,0,5,0,0,0,N/A
DB1083,Nonresident,32,0,0,0,0,N/A
DB1083,Nonresident,31,0,0,0,0,N/A
DB1083,Nonresident,30,0,0,0,0,N/A
DB1083,Nonresident,29,0,0,0,0,N/A
DB1083,Nonresident,28,0,0,0,0,N/A
DB1083,Nonresident,27,0,0,0,0,N/A
DB1083,Nonresident,26,0,0,0,0,N/A
DB1083,Nonresident,25,0,0,0,0,N/A
DB1083,Nonresident,24,0,0,0,0,N/A
DB1083,Nonresident,23,0,0,0,0,N/A
DB1083,Nonresident,22,0,0,0,0,N/A
DB1083,Nonresident,21,0,0,0,0,N/A
DB1083,Nonresident,20,0,0,0,0,N/A
DB1083,Nonresident,19,0,0,0,0,N/A
DB1083,Nonresident,18,0,0,0,0,N/A
DB1083,Nonresident,17,0,0,0,0,N/A
DB1083,Nonresident,16,1,0,0,0,N/A
DB1083,Nonresident,15,0,0,0,0,N/A
DB1083,Nonresident,14,0,0,0,0,N/A
DB1083,Nonresident,13,0,0,0,0,N/A
DB1083,Nonresident,12,0,0,0,0,N/A
DB1083,Nonresident,11,0,0,0,0,N/A
DB1083,Nonresident,10,0,0,0,0,N/A
DB1083,Nonresident,9,2,0,1,1,1 in 2.0
DB1083,Nonresident,8,4,0,0,0,N/A
DB1083,Nonresident,7,0,0,0,0,N/A
DB1083,Nonresident,6,5,0,0,0,N/A
DB1083,Nonresident,5,1,0,0,0,N/A
DB1083,Nonresident,4,3,0,0,0,N/A
DB1083,Nonresident,3,3,0,0,0,N/A
DB1083,Nonresident,2,3,0,0,0,N/A
DB1083,Nonresident,1,0,0,0,0,N/A
DB1083,Nonresident,0,1,0,0,0,N/A
DB1083,Resident,32,0,0,0,0,N/A
DB1083,Resident,31,0,0,0,0,N/A
DB1083,Resident,30,0,0,0,0,N/A
DB1083,Resident,29,0,0,0,0,N/A
DB1083,Resident,28,0,0,0,0,N/A
DB1083,Resident,27,0,0,0,0,N/A
DB1083,Resident,26,0,0,0,0,N/A
DB1083,Resident,25,0,0,0,0,N/A
DB1083,Resident,24,0,0,0,0,N/A
DB1083,Resident,23,0,0,0,0,N/A
DB1083,Resident,22,0,0,0,0,N/A
DB1083,Resident,21,0,0,0,0,N/A
DB1083,Resident,20,0,0,0,0,N/A
DB1083,Resident,19,0,0,0,0,N/A
DB1083,Resident,18,1,1,0,1,1 in 1.0
DB1083,Resident,17,0,0,0,0,N/A
DB1083,Resident,16,0,0,0,0,N/A
DB1083,Resident,15,0,0,0,0,N/A
