hunt_code,residency,species,hunt_name,weapon,hunt_type,access_type,join_key,source_family_presence,harvest_model_family,bonus_draw_model_family,antlerless_draw_model_family,success_hunters,success_harvest,success_percent,public_permits_2025,public_permits_2026,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,engine_point_rows,modeled_min_points,modeled_max_points,has_master_record,has_permits,has_draw_history,has_projection,has_engine_model,has_ladder_rows,has_context_metrics,ladder_row_count,coverage_status,coverage_reason
EA1143,Resident,Elk,Circle E Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1143,performance|preference_threshold,performance,,preference_threshold,35,34,97.1,17,21,97,97,21,0,4,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1143,Nonresident,Elk,Circle E Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1143,performance|preference_threshold,performance,,preference_threshold,35,34,97.1,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1145,Resident,Elk,Johnson Mountain Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1145,performance|preference_threshold,performance,,preference_threshold,21,17,81.0,16,20,154,154,20,0,6,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1145,Nonresident,Elk,Johnson Mountain Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1145,performance|preference_threshold,performance,,preference_threshold,21,17,81.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1146,Resident,Elk,Jump Creek,Any Legal Weapon,CWMU Antlerless,CWMU,EA1146,performance|preference_threshold,performance,,preference_threshold,13,12,92.3,8,9,34,34,9,0,3,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1146,Nonresident,Elk,Jump Creek,Any Legal Weapon,CWMU Antlerless,CWMU,EA1146,performance|preference_threshold,performance,,preference_threshold,13,12,92.3,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1147,Resident,Elk,Little Red Creek,Any Legal Weapon,CWMU Antlerless,CWMU,EA1147,performance|preference_threshold,performance,,preference_threshold,15,10,66.7,12,15,112,112,15,0,6,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1147,Nonresident,Elk,Little Red Creek,Any Legal Weapon,CWMU Antlerless,CWMU,EA1147,performance|preference_threshold,performance,,preference_threshold,15,10,66.7,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1149,Resident,Elk,Minnie Maud Ridge,Any Legal Weapon,CWMU Antlerless,CWMU,EA1149,performance|preference_threshold,performance,,preference_threshold,14,4,28.6,12,15,46,46,15,0,2,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1149,Nonresident,Elk,Minnie Maud Ridge,Any Legal Weapon,CWMU Antlerless,CWMU,EA1149,performance|preference_threshold,performance,,preference_threshold,14,4,28.6,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1151,Resident,Elk,Moon Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1151,performance|preference_threshold,performance,,preference_threshold,6,2,33.3,5,6,14,14,6,0,1,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1151,Nonresident,Elk,Moon Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1151,performance|preference_threshold,performance,,preference_threshold,6,2,33.3,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1153,Resident,Elk,Old Woman Plateau,Any Legal Weapon,CWMU Antlerless,CWMU,EA1153,performance|preference_threshold,performance,,preference_threshold,4,4,100.0,4,4,38,38,4,0,5,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1153,Nonresident,Elk,Old Woman Plateau,Any Legal Weapon,CWMU Antlerless,CWMU,EA1153,performance|preference_threshold,performance,,preference_threshold,4,4,100.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1156,Resident,Elk,Preston Nutter Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1156,performance|preference_threshold,performance,,preference_threshold,20,16,80.0,17,21,89,89,21,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1156,Nonresident,Elk,Preston Nutter Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1156,performance|preference_threshold,performance,,preference_threshold,20,16,80.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1157,Resident,Elk,Redd Ranches,Any Legal Weapon,CWMU Antlerless,CWMU,EA1157,performance|preference_threshold,performance,,preference_threshold,31,19,61.3,28,35,120,120,35,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1157,Nonresident,Elk,Redd Ranches,Any Legal Weapon,CWMU Antlerless,CWMU,EA1157,performance|preference_threshold,performance,,preference_threshold,31,19,61.3,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1158,Resident,Elk,Riverview Ranch LLC,Any Legal Weapon,CWMU Antlerless,CWMU,EA1158,performance|preference_threshold,performance,,preference_threshold,8,2,25.0,6,7,30,30,7,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1158,Nonresident,Elk,Riverview Ranch LLC,Any Legal Weapon,CWMU Antlerless,CWMU,EA1158,performance|preference_threshold,performance,,preference_threshold,8,2,25.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1159,Resident,Elk,Roan Cliffs,Any Legal Weapon,CWMU Antlerless,CWMU,EA1159,performance|preference_threshold,performance,,preference_threshold,6,6,100.0,5,6,28,28,6,0,5,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1159,Nonresident,Elk,Roan Cliffs,Any Legal Weapon,CWMU Antlerless,CWMU,EA1159,performance|preference_threshold,performance,,preference_threshold,6,6,100.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1160,Resident,Elk,Sand Creek,Any Legal Weapon,CWMU Antlerless,CWMU,EA1160,performance|preference_threshold,performance,,preference_threshold,4,3,75.0,4,5,42,42,5,0,6,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1160,Nonresident,Elk,Sand Creek,Any Legal Weapon,CWMU Antlerless,CWMU,EA1160,performance|preference_threshold,performance,,preference_threshold,4,3,75.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1161,Resident,Elk,Scofield Canyons,Any Legal Weapon,CWMU Antlerless,CWMU,EA1161,performance|preference_threshold,performance,,preference_threshold,8,8,100.0,8,9,124,124,9,0,6,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1161,Nonresident,Elk,Scofield Canyons,Any Legal Weapon,CWMU Antlerless,CWMU,EA1161,performance|preference_threshold,performance,,preference_threshold,8,8,100.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1162,Resident,Elk,Scofield East,Any Legal Weapon,CWMU Antlerless,CWMU,EA1162,performance|preference_threshold,performance,,preference_threshold,13,9,69.2,12,14,65,65,14,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1162,Nonresident,Elk,Scofield East,Any Legal Weapon,CWMU Antlerless,CWMU,EA1162,performance|preference_threshold,performance,,preference_threshold,13,9,69.2,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1163,Resident,Elk,Scofield West,Any Legal Weapon,CWMU Antlerless,CWMU,EA1163,performance|preference_threshold,performance,,preference_threshold,31,23,74.2,16,19,60,60,19,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1163,Nonresident,Elk,Scofield West,Any Legal Weapon,CWMU Antlerless,CWMU,EA1163,performance|preference_threshold,performance,,preference_threshold,31,23,74.2,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1164,Resident,Elk,SJ Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1164,performance|preference_threshold,performance,,preference_threshold,6,5,83.3,5,6,28,28,6,0,5,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1164,Nonresident,Elk,SJ Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1164,performance|preference_threshold,performance,,preference_threshold,6,5,83.3,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1165,Resident,Elk,Skull Crack,Any Legal Weapon,CWMU Antlerless,CWMU,EA1165,performance|preference_threshold,performance,,preference_threshold,14,13,92.9,12,15,108,108,15,0,7,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1165,Nonresident,Elk,Skull Crack,Any Legal Weapon,CWMU Antlerless,CWMU,EA1165,performance|preference_threshold,performance,,preference_threshold,14,13,92.9,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1166,Resident,Elk,Soldier Summit,Any Legal Weapon,CWMU Antlerless,CWMU,EA1166,performance|preference_threshold,performance,,preference_threshold,15,7,46.7,13,16,33,33,16,0,3,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1166,Nonresident,Elk,Soldier Summit,Any Legal Weapon,CWMU Antlerless,CWMU,EA1166,performance|preference_threshold,performance,,preference_threshold,15,7,46.7,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1167,Resident,Elk,South Canyon,Any Legal Weapon,CWMU Antlerless,CWMU,EA1167,performance|preference_threshold,performance,,preference_threshold,10,8,80.0,10,12,54,54,12,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1167,Nonresident,Elk,South Canyon,Any Legal Weapon,CWMU Antlerless,CWMU,EA1167,performance|preference_threshold,performance,,preference_threshold,10,8,80.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1168,Resident,Elk,Spring Creek/Dodge,Any Legal Weapon,CWMU Antlerless,CWMU,EA1168,performance|preference_threshold,performance,,preference_threshold,19,12,63.2,12,15,26,26,15,0,1,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1168,Nonresident,Elk,Spring Creek/Dodge,Any Legal Weapon,CWMU Antlerless,CWMU,EA1168,performance|preference_threshold,performance,,preference_threshold,19,12,63.2,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1170,Resident,Elk,Strawberry Ridge,Any Legal Weapon,CWMU Antlerless,CWMU,EA1170,performance|preference_threshold,performance,,preference_threshold,10,9,90.0,8,10,78,78,10,0,5,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1170,Nonresident,Elk,Strawberry Ridge,Any Legal Weapon,CWMU Antlerless,CWMU,EA1170,performance|preference_threshold,performance,,preference_threshold,10,9,90.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1171,Resident,Elk,Summit Point,Any Legal Weapon,CWMU Antlerless,CWMU,EA1171,performance|preference_threshold,performance,,preference_threshold,9,6,66.7,4,5,19,19,5,0,1,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1171,Nonresident,Elk,Summit Point,Any Legal Weapon,CWMU Antlerless,CWMU,EA1171,performance|preference_threshold,performance,,preference_threshold,9,6,66.7,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1172,Resident,Elk,Three C,Any Legal Weapon,CWMU Antlerless,CWMU,EA1172,performance|preference_threshold,performance,,preference_threshold,13,8,61.5,8,9,81,81,9,0,5,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1172,Nonresident,Elk,Three C,Any Legal Weapon,CWMU Antlerless,CWMU,EA1172,performance|preference_threshold,performance,,preference_threshold,13,8,61.5,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1174,Resident,Elk,Two Bear,Any Legal Weapon,CWMU Antlerless,CWMU,EA1174,performance|preference_threshold,performance,,preference_threshold,56,40,71.4,48,60,189,189,60,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1174,Nonresident,Elk,Two Bear,Any Legal Weapon,CWMU Antlerless,CWMU,EA1174,performance|preference_threshold,performance,,preference_threshold,56,40,71.4,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1175,Resident,Elk,Wallsburg,Any Legal Weapon,CWMU Antlerless,CWMU,EA1175,performance|preference_threshold,performance,,preference_threshold,7,2,28.6,8,10,11,11,10,0,1,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1175,Nonresident,Elk,Wallsburg,Any Legal Weapon,CWMU Antlerless,CWMU,EA1175,performance|preference_threshold,performance,,preference_threshold,7,2,28.6,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1177,Resident,Elk,Woodruff Creek South,Any Legal Weapon,CWMU Antlerless,CWMU,EA1177,performance|preference_threshold,performance,,preference_threshold,8,3,37.5,7,8,28,28,8,0,2,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1177,Nonresident,Elk,Woodruff Creek South,Any Legal Weapon,CWMU Antlerless,CWMU,EA1177,performance|preference_threshold,performance,,preference_threshold,8,3,37.5,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1180,Resident,Elk,La Sal,Any Legal Weapon,Conservation,Public,EA1180,performance,performance,,,2,2,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
EA1180,Nonresident,Elk,La Sal,Any Legal Weapon,Conservation,Public,EA1180,performance,performance,,,2,2,100.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,excluded_special_permit_class
EA1187,Resident,Elk,"Paunsaugunt, Hatch Bench",Any Legal Weapon,Antlerless,Public,EA1187,performance|preference_threshold,performance,,preference_threshold,12,1,8.3,11,13,27,27,13,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1187,Nonresident,Elk,"Paunsaugunt, Hatch Bench",Any Legal Weapon,Antlerless,Public,EA1187,performance|preference_threshold,performance,,preference_threshold,12,1,8.3,2,2,3,3,2,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1189,Resident,Elk,"Wasatch Mtns, West-Central",Muzzleloader,Antlerless,Public,EA1189,performance|preference_threshold,performance,,preference_threshold,354,49,13.8,299,382,299,299,382,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1189,Nonresident,Elk,"Wasatch Mtns, West-Central",Muzzleloader,Antlerless,Public,EA1189,performance|preference_threshold,performance,,preference_threshold,354,49,13.8,18,43,18,18,43,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1192,Resident,Elk,Pahvant Ensign,Any Legal Weapon,CWMU Antlerless,CWMU,EA1192,performance|preference_threshold,performance,,preference_threshold,6,1,16.7,5,6,11,11,6,0,1,-2,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1192,Nonresident,Elk,Pahvant Ensign,Any Legal Weapon,CWMU Antlerless,CWMU,EA1192,performance|preference_threshold,performance,,preference_threshold,6,1,16.7,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1193,Resident,Elk,"Cache, Rich",Any Legal Weapon,Antlerless,Public,EA1193,performance|preference_threshold,performance,,preference_threshold,20,12,60.0,15,18,199,199,18,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1193,Nonresident,Elk,"Cache, Rich",Any Legal Weapon,Antlerless,Public,EA1193,performance|preference_threshold,performance,,preference_threshold,20,12,60.0,2,2,7,7,2,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1196,Resident,Elk,"North Slope, Summit",Any Legal Weapon,Antlerless,Public,EA1196,performance|preference_threshold,performance,,preference_threshold,73,18,24.7,54,67,309,309,67,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1196,Nonresident,Elk,"North Slope, Summit",Any Legal Weapon,Antlerless,Public,EA1196,performance|preference_threshold,performance,,preference_threshold,73,18,24.7,7,8,12,12,8,0,1,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1198,Resident,Elk,Bear Springs,Any Legal Weapon,CWMU Antlerless,CWMU,EA1198,performance|preference_threshold,performance,,preference_threshold,2,2,100.0,2,2,19,19,2,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1198,Nonresident,Elk,Bear Springs,Any Legal Weapon,CWMU Antlerless,CWMU,EA1198,performance|preference_threshold,performance,,preference_threshold,2,2,100.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1200,Resident,Elk,Double R Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1200,performance|preference_threshold,performance,,preference_threshold,10,10,100.0,8,10,45,45,10,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1200,Nonresident,Elk,Double R Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1200,performance|preference_threshold,performance,,preference_threshold,10,10,100.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1201,Resident,Elk,Mountain Sky Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1201,performance|preference_threshold,performance,,preference_threshold,10,9,90.0,8,10,53,53,10,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1201,Nonresident,Elk,Mountain Sky Ranch,Any Legal Weapon,CWMU Antlerless,CWMU,EA1201,performance|preference_threshold,performance,,preference_threshold,10,9,90.0,0,0,0,0,0,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1203,Resident,Elk,"Box Elder, Pilot Mtn",Any Legal Weapon,Antlerless,Public,EA1203,performance|preference_threshold,performance,,preference_threshold,5,2,40.0,4,4,29,29,4,0,5,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1203,Nonresident,Elk,"Box Elder, Pilot Mtn",Any Legal Weapon,Antlerless,Public,EA1203,performance|preference_threshold,performance,,preference_threshold,5,2,40.0,1,1,10,10,1,0,6,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1204,Resident,Elk,"Box Elder, Pilot Mtn",Any Legal Weapon,Antlerless,Public,EA1204,performance|preference_threshold,performance,,preference_threshold,5,2,40.0,4,4,60,60,4,0,7,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1204,Nonresident,Elk,"Box Elder, Pilot Mtn",Any Legal Weapon,Antlerless,Public,EA1204,performance|preference_threshold,performance,,preference_threshold,5,2,40.0,1,1,14,14,1,0,7,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1206,Resident,Elk,"Cache, Richmond Hyde Park",Any Legal Weapon,Antlerless,Public,EA1206,performance|preference_threshold,performance,,preference_threshold,8,2,25.0,8,9,52,52,9,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1206,Nonresident,Elk,"Cache, Richmond Hyde Park",Any Legal Weapon,Antlerless,Public,EA1206,performance|preference_threshold,performance,,preference_threshold,8,2,25.0,1,1,1,1,1,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1207,Resident,Elk,"Nebo, Moroni Hills",Any Legal Weapon,Antlerless,Public,EA1207,performance|preference_threshold,performance,,preference_threshold,8,0,0.0,8,9,19,19,9,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1207,Nonresident,Elk,"Nebo, Moroni Hills",Any Legal Weapon,Antlerless,Public,EA1207,performance|preference_threshold,performance,,preference_threshold,8,0,0.0,1,1,1,1,1,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1208,Resident,Elk,Nebo,Any Legal Weapon,Antlerless,Public,EA1208,performance|preference_threshold,performance,,preference_threshold,231,106,45.9,198,247,1204,1204,247,0,4,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1208,Nonresident,Elk,Nebo,Any Legal Weapon,Antlerless,Public,EA1208,performance|preference_threshold,performance,,preference_threshold,231,106,45.9,23,28,63,63,28,0,2,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1209,Resident,Elk,"Fillmore, Oak Creek LE",Any Legal Weapon,Antlerless,Public,EA1209,performance|preference_threshold,performance,,preference_threshold,43,11,25.6,36,45,165,165,45,0,3,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1209,Nonresident,Elk,"Fillmore, Oak Creek LE",Any Legal Weapon,Antlerless,Public,EA1209,performance|preference_threshold,performance,,preference_threshold,43,11,25.6,4,5,10,10,5,0,1,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1217,Resident,Elk,"Wasatch Mtns, Avintaquin",Any Legal Weapon,Antlerless,Public,EA1217,performance|preference_threshold,performance,,preference_threshold,131,34,26.0,118,135,215,215,135,0,1,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1217,Nonresident,Elk,"Wasatch Mtns, Avintaquin",Any Legal Weapon,Antlerless,Public,EA1217,performance|preference_threshold,performance,,preference_threshold,131,34,26.0,11,15,11,11,15,0,0,-1,GREEN,20,0,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,MODELED,modeled_engine
EA1220,Resident,Elk,Manti,Any Legal Weapon,Antlerless,Public,EA1220,performance,performance,,,0,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,pending_public_permits_not_posted
EA1220,Nonresident,Elk,Manti,Any Legal Weapon,Antlerless,Public,EA1220,performance,performance,,,0,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,pending_public_permits_not_posted
EA1221,Resident,Elk,Fishlake/Thousand Lakes,Any Legal Weapon,Antlerless,Public,EA1221,performance,performance,,,1,0,0.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CONTEXT_ONLY,pending_public_permits_not_posted
