hunt_code,residency,points,odds_2025_actual,odds_2026_projected,max_pool_projection_2026,random_draw_projection_2026,guaranteed_marker,user_point_marker
DB1227,Resident,10,N/A,8.250,0.000,8.250,FALSE,FALSE
DB1227,Resident,9,N/A,7.170,0.000,7.170,FALSE,FALSE
DB1227,Resident,8,N/A,6.945,0.000,6.945,FALSE,FALSE
DB1227,Resident,7,N/A,5.995,0.000,5.995,FALSE,FALSE
DB1227,Resident,6,N/A,5.075,0.000,5.075,FALSE,FALSE
DB1227,Resident,5,N/A,4.645,0.000,4.645,FALSE,FALSE
DB1227,Resident,4,1 in 2.0,3.560,0.000,3.560,FALSE,FALSE
DB1227,Resident,3,N/A,3.065,0.000,3.065,FALSE,FALSE
DB1227,Resident,2,N/A,2.470,0.000,2.470,FALSE,FALSE
DB1227,Resident,1,N/A,1.645,0.000,1.645,FALSE,FALSE
DB1227,Resident,0,N/A,0.800,0.000,0.800,FALSE,FALSE
DB1228,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1228,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,21,N/A,100.000,100.000,,FALSE,FALSE
DB1228,Resident,20,1 in 1.0,100.000,100.000,,FALSE,FALSE
DB1228,Resident,19,N/A,100.000,100.000,,TRUE,FALSE
DB1228,Resident,18,1 in 1.0,62.766,60.000,,FALSE,FALSE
DB1228,Resident,17,1 in 5.5,6.980,0.000,6.980,FALSE,FALSE
DB1228,Resident,16,N/A,6.385,0.000,6.385,FALSE,FALSE
DB1228,Resident,15,1 in 8.0,5.865,0.000,5.865,FALSE,FALSE
DB1228,Resident,14,1 in 6.0,5.710,0.000,5.710,FALSE,FALSE
DB1228,Resident,13,N/A,5.445,0.000,5.445,FALSE,FALSE
DB1228,Resident,12,N/A,4.885,0.000,4.885,FALSE,FALSE
DB1228,Resident,11,1 in 9.0,4.420,0.000,4.420,FALSE,FALSE
DB1228,Resident,10,N/A,4.125,0.000,4.125,FALSE,FALSE
DB1228,Resident,9,N/A,3.560,0.000,3.560,FALSE,FALSE
DB1228,Resident,8,N/A,3.490,0.000,3.490,FALSE,FALSE
DB1228,Resident,7,N/A,3.080,0.000,3.080,FALSE,FALSE
DB1228,Resident,6,N/A,2.780,0.000,2.780,FALSE,FALSE
DB1228,Resident,5,N/A,2.150,0.000,2.150,FALSE,FALSE
DB1228,Resident,4,1 in 19.0,1.965,0.000,1.965,FALSE,FALSE
DB1228,Resident,3,N/A,1.490,0.000,1.490,FALSE,FALSE
DB1228,Resident,2,N/A,1.210,0.000,1.210,FALSE,FALSE
DB1228,Resident,1,N/A,0.750,0.000,0.750,FALSE,FALSE
DB1228,Resident,0,N/A,0.415,0.000,0.415,FALSE,FALSE
DB1229,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1229,Resident,32,N/A,20.020,0.000,20.020,FALSE,FALSE
DB1229,Resident,31,N/A,19.260,0.000,19.260,FALSE,FALSE
DB1229,Resident,30,N/A,19.030,0.000,19.030,FALSE,FALSE
DB1229,Resident,29,N/A,18.355,0.000,18.355,FALSE,FALSE
DB1229,Resident,28,N/A,17.685,0.000,17.685,FALSE,FALSE
DB1229,Resident,27,N/A,17.730,0.000,17.730,FALSE,FALSE
DB1229,Resident,26,N/A,17.210,0.000,17.210,FALSE,FALSE
DB1229,Resident,25,N/A,16.295,0.000,16.295,FALSE,FALSE
DB1229,Resident,24,N/A,16.165,0.000,16.165,FALSE,FALSE
DB1229,Resident,23,N/A,15.080,0.000,15.080,FALSE,FALSE
DB1229,Resident,22,N/A,14.360,0.000,14.360,FALSE,FALSE
DB1229,Resident,21,N/A,13.890,0.000,13.890,FALSE,FALSE
DB1229,Resident,20,N/A,13.365,0.000,13.365,FALSE,FALSE
DB1229,Resident,19,N/A,12.980,0.000,12.980,FALSE,FALSE
DB1229,Resident,18,N/A,12.695,0.000,12.695,FALSE,FALSE
DB1229,Resident,17,N/A,11.750,0.000,11.750,FALSE,FALSE
DB1229,Resident,16,N/A,11.295,0.000,11.295,FALSE,FALSE
DB1229,Resident,15,N/A,10.670,0.000,10.670,FALSE,FALSE
DB1229,Resident,14,N/A,9.965,0.000,9.965,FALSE,FALSE
DB1229,Resident,13,N/A,9.135,0.000,9.135,FALSE,FALSE
DB1229,Resident,12,N/A,9.025,0.000,9.025,FALSE,FALSE
DB1229,Resident,11,N/A,8.070,0.000,8.070,FALSE,FALSE
DB1229,Resident,10,N/A,7.910,0.000,7.910,FALSE,FALSE
DB1229,Resident,9,N/A,6.980,0.000,6.980,FALSE,FALSE
DB1229,Resident,8,N/A,6.290,0.000,6.290,FALSE,FALSE
DB1229,Resident,7,N/A,6.060,0.000,6.060,FALSE,FALSE
DB1229,Resident,6,N/A,4.960,0.000,4.960,FALSE,FALSE
DB1229,Resident,5,N/A,4.395,0.000,4.395,FALSE,FALSE
DB1229,Resident,4,N/A,3.705,0.000,3.705,FALSE,FALSE
DB1229,Resident,3,N/A,3.060,0.000,3.060,FALSE,FALSE
DB1229,Resident,2,N/A,2.210,0.000,2.210,FALSE,FALSE
DB1229,Resident,1,1 in 4.0,1.490,0.000,1.490,FALSE,FALSE
DB1229,Resident,0,N/A,0.615,0.000,0.615,FALSE,FALSE
DB1230,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1230,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,21,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,20,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,19,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,18,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,17,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,16,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,15,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,14,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,13,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,12,N/A,100.000,100.000,,FALSE,FALSE
DB1230,Resident,11,1 in 1.0,54.095,100.000,,TRUE,FALSE
DB1230,Resident,10,N/A,7.940,0.000,,FALSE,FALSE
DB1230,Resident,9,N/A,7.505,0.000,7.505,FALSE,FALSE
DB1230,Resident,8,1 in 2.0,6.630,0.000,6.630,FALSE,FALSE
DB1230,Resident,7,N/A,5.510,0.000,5.510,FALSE,FALSE
DB1230,Resident,6,N/A,5.355,0.000,5.355,FALSE,FALSE
DB1230,Resident,5,N/A,4.270,0.000,4.270,FALSE,FALSE
DB1230,Resident,4,N/A,3.710,0.000,3.710,FALSE,FALSE
DB1230,Resident,3,N/A,2.935,0.000,2.935,FALSE,FALSE
DB1230,Resident,2,N/A,2.385,0.000,2.385,FALSE,FALSE
DB1230,Resident,1,N/A,1.620,0.000,1.620,FALSE,FALSE
DB1230,Resident,0,N/A,0.695,0.000,0.695,FALSE,FALSE
DB1231,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1231,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,21,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,20,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,19,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,18,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,17,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,16,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,15,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,14,1 in 1.0,100.000,100.000,,FALSE,FALSE
DB1231,Resident,13,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,12,N/A,100.000,100.000,,FALSE,FALSE
DB1231,Resident,11,N/A,53.565,100.000,,TRUE,FALSE
DB1231,Resident,10,N/A,6.620,0.000,,FALSE,FALSE
DB1231,Resident,9,N/A,6.095,0.000,6.095,FALSE,FALSE
DB1231,Resident,8,N/A,5.260,0.000,5.260,FALSE,FALSE
DB1231,Resident,7,N/A,5.045,0.000,5.045,FALSE,FALSE
DB1231,Resident,6,N/A,4.540,0.000,4.540,FALSE,FALSE
DB1231,Resident,5,N/A,3.845,0.000,3.845,FALSE,FALSE
DB1231,Resident,4,N/A,2.950,0.000,2.950,FALSE,FALSE
DB1231,Resident,3,N/A,2.435,0.000,2.435,FALSE,FALSE
DB1231,Resident,2,N/A,1.765,0.000,1.765,FALSE,FALSE
DB1231,Resident,1,1 in 2.0,1.185,0.000,1.185,FALSE,FALSE
DB1231,Resident,0,N/A,0.695,0.000,0.695,FALSE,FALSE
DB1232,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1232,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,21,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,20,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,19,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,18,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,17,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,16,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,15,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,14,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,13,N/A,100.000,100.000,,FALSE,FALSE
DB1232,Resident,12,N/A,52.748,100.000,,TRUE,FALSE
DB1232,Resident,11,1 in 2.0,4.925,0.000,,FALSE,FALSE
DB1232,Resident,10,N/A,4.705,0.000,4.705,FALSE,FALSE
DB1232,Resident,9,N/A,4.305,0.000,4.305,FALSE,FALSE
DB1232,Resident,8,N/A,3.950,0.000,3.950,FALSE,FALSE
DB1232,Resident,7,N/A,3.420,0.000,3.420,FALSE,FALSE
DB1232,Resident,6,1 in 5.0,3.100,0.000,3.100,FALSE,FALSE
DB1232,Resident,5,N/A,2.510,0.000,2.510,FALSE,FALSE
DB1232,Resident,4,N/A,2.135,0.000,2.135,FALSE,FALSE
DB1232,Resident,3,N/A,1.785,0.000,1.785,FALSE,FALSE
DB1232,Resident,2,N/A,1.450,0.000,1.450,FALSE,FALSE
DB1232,Resident,1,N/A,0.825,0.000,0.825,FALSE,FALSE
DB1232,Resident,0,N/A,0.475,0.000,0.475,FALSE,FALSE
DB1233,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
DB1233,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
