hunt_code,residency,hunt_name,species,weapon,hunt_type,access_type,public_permits_2025,public_permits_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,coverage_status,coverage_reason,bg_odds_pdf_page_index,bg_odds_printed_page,bg_odds_hunt_title,has_bg_odds_page,rac_page,rac_section,source_pdf,harvest_hunters_2025,harvest_2025,harvest_success_percent_2025,harvest_average_days_2025,harvest_satisfaction_2025,source_file_2026,link_key,antlerless_odds_sheet,antlerless_odds_row_start,antlerless_odds_title,has_antlerless_odds_page,has_any_odds_source
DA1030,Resident,"Nine Mile, Price River Valley",Deer,Archery,Antlerless,Public,,9,,,25.0,,,25,,,4,5,4,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,14,2,14.3,3.8,2.8,antlerless deer.xlsx,DA1030_RESIDENT,25_antlerless_drawing_odds_repo,251,"Antlerless Deer - Nine Mile, Price River Valley - Archery",TRUE,TRUE
DA1030,Nonresident,"Nine Mile, Price River Valley",Deer,Archery,Antlerless,Public,,1,,,25.0,,,25,,,0,1,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,14,2,14.3,3.8,2.8,antlerless deer.xlsx,DA1030_NONRESIDENT,25_antlerless_drawing_odds_repo,251,"Antlerless Deer - Nine Mile, Price River Valley - Archery",TRUE,TRUE
DA1031,Resident,"Oquirrh-Stansbury, Settlement Cyn",Deer,Archery,Antlerless,Public,,14,,,20.0,,,20,,,7,7,6,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,15,11,73.3,4.7,3.5,antlerless deer.xlsx,DA1031_RESIDENT,25_antlerless_drawing_odds_repo,277,"Antlerless Deer - Oquirrh-stansbury, Settlement Cyn - Archery",TRUE,TRUE
DA1031,Nonresident,"Oquirrh-Stansbury, Settlement Cyn",Deer,Archery,Antlerless,Public,,,,,20.0,,,20,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,15,11,73.3,4.7,3.5,antlerless deer.xlsx,DA1031_NONRESIDENT,25_antlerless_drawing_odds_repo,277,"Antlerless Deer - Oquirrh-stansbury, Settlement Cyn - Archery",TRUE,TRUE
DA1033,Resident,"San Juan, Monticello",Deer,Archery,Antlerless,Public,,4,,,5.0,,,10,,,2,2,4,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,5,4,80,1.8,4.6,antlerless deer.xlsx,DA1033_RESIDENT,25_antlerless_drawing_odds_repo,303,"Antlerless Deer - San Juan, Monticello - Archery",TRUE,TRUE
DA1033,Nonresident,"San Juan, Monticello",Deer,Archery,Antlerless,Public,,,,,5.0,,,10,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,5,4,80,1.8,4.6,antlerless deer.xlsx,DA1033_NONRESIDENT,25_antlerless_drawing_odds_repo,303,"Antlerless Deer - San Juan, Monticello - Archery",TRUE,TRUE
DA1041,Resident,"Nine Mile, Green River Valley",Deer,Any Legal Weapon,Antlerless,Public,,5,,,15.0,,,15,,,2,3,7,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,10,6,60,2.3,3.8,antlerless deer.xlsx,DA1041_RESIDENT,25_antlerless_drawing_odds_repo,329,"Antlerless Deer - Nine Mile, Green River Valley - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total",TRUE,TRUE
DA1041,Nonresident,"Nine Mile, Green River Valley",Deer,Any Legal Weapon,Antlerless,Public,,1,,,15.0,,,15,,,0,1,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,10,6,60,2.3,3.8,antlerless deer.xlsx,DA1041_NONRESIDENT,25_antlerless_drawing_odds_repo,329,"Antlerless Deer - Nine Mile, Green River Valley - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total",TRUE,TRUE
DA1042,Resident,"San Juan, Monticello",Deer,Archery,Antlerless,Public,,4,,,5.0,,,5,,,2,2,4,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,4,4,100,1.7,4,antlerless deer.xlsx,DA1042_RESIDENT,25_antlerless_drawing_odds_repo,353,"Antlerless Deer - San Juan, Monticello - Archery",TRUE,TRUE
DA1042,Nonresident,"San Juan, Monticello",Deer,Archery,Antlerless,Public,,,,,5.0,,,5,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,4,4,100,1.7,4,antlerless deer.xlsx,DA1042_NONRESIDENT,25_antlerless_drawing_odds_repo,353,"Antlerless Deer - San Juan, Monticello - Archery",TRUE,TRUE
DA1045,Resident,"Fillmore, Oak City",Deer,Archery,Antlerless,Public,,6,,,20.0,,,20,,,3,3,5,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,12,5,41.7,4.2,3.8,antlerless deer.xlsx,DA1045_RESIDENT,25_antlerless_drawing_odds_repo,379,"Antlerless Deer - Fillmore, Oak City - Archery",TRUE,TRUE
DA1045,Nonresident,"Fillmore, Oak City",Deer,Archery,Antlerless,Public,,,,,20.0,,,20,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,12,5,41.7,4.2,3.8,antlerless deer.xlsx,DA1045_NONRESIDENT,25_antlerless_drawing_odds_repo,379,"Antlerless Deer - Fillmore, Oak City - Archery",TRUE,TRUE
DA1046,Resident,"Nine Mile, Price River Valley",Deer,"Archery, Muzzleloader, Shotgun",Antlerless,Public,,10,,,25.0,,,25,,,5,5,3,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,20,10,50,5.2,3,antlerless deer.xlsx,DA1046_RESIDENT,25_antlerless_drawing_odds_repo,405,"Antlerless Deer - Nine Mile, Price River Valley - Archery, Mzldr, Shotgn Only Resident Applicants Non-Resident Applicants Total Total",TRUE,TRUE
DA1046,Nonresident,"Nine Mile, Price River Valley",Deer,"Archery, Muzzleloader, Shotgun",Antlerless,Public,,,,,25.0,,,25,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,20,10,50,5.2,3,antlerless deer.xlsx,DA1046_NONRESIDENT,25_antlerless_drawing_odds_repo,405,"Antlerless Deer - Nine Mile, Price River Valley - Archery, Mzldr, Shotgn Only Resident Applicants Non-Resident Applicants Total Total",TRUE,TRUE
DA1047,Resident,Vernal-Ouray Valley,Deer,Any Legal Weapon,Antlerless,Public,,8,,,25.0,,,25,,,4,4,7,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,15,4,26.7,3.5,1.6,antlerless deer.xlsx,DA1047_RESIDENT,25_antlerless_drawing_odds_repo,429,Two Doe Antlerless Deer - Vernal-ouray Valley - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total,TRUE,TRUE
DA1047,Nonresident,Vernal-Ouray Valley,Deer,Any Legal Weapon,Antlerless,Public,,2,,,25.0,,,25,,,1,1,6,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,15,4,26.7,3.5,1.6,antlerless deer.xlsx,DA1047_NONRESIDENT,25_antlerless_drawing_odds_repo,429,Two Doe Antlerless Deer - Vernal-ouray Valley - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total,TRUE,TRUE
DA1048,Resident,Fillmore City,Deer,Archery,Antlerless,Public,,9,,,15.0,,,15,,,4,5,2,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,8,2,25,4.7,2.4,antlerless deer.xlsx,DA1048_RESIDENT,25_antlerless_drawing_odds_repo,453,Antlerless Deer - Fillmore City - Archery,TRUE,TRUE
DA1048,Nonresident,Fillmore City,Deer,Archery,Antlerless,Public,,,,,15.0,,,15,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,8,2,25,4.7,2.4,antlerless deer.xlsx,DA1048_NONRESIDENT,25_antlerless_drawing_odds_repo,453,Antlerless Deer - Fillmore City - Archery,TRUE,TRUE
DA1049,Resident,"Vernal, Ashley Valley",Deer,Archery,Antlerless,Public,,11,,,35.0,,,35,,,5,6,3,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,27,9,33.3,6.1,3.2,antlerless deer.xlsx,DA1049_RESIDENT,25_antlerless_drawing_odds_repo,479,"Antlerless Deer - Vernal, Ashley Valley - Archery",TRUE,TRUE
DA1049,Nonresident,"Vernal, Ashley Valley",Deer,Archery,Antlerless,Public,,1,,,35.0,,,35,,,0,1,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,27,9,33.3,6.1,3.2,antlerless deer.xlsx,DA1049_NONRESIDENT,25_antlerless_drawing_odds_repo,479,"Antlerless Deer - Vernal, Ashley Valley - Archery",TRUE,TRUE
DA1050,Resident,The Rose of Snowville,Deer,Any Legal Weapon,CWMU Antlerless,CWMU,,8,,,10,8,,8,,,4,4,6,-1,GREEN,MODELED,modeled_engine,,,,FALSE,,,,8,6,75,1,4,antlerless deer.xlsx,DA1050_RESIDENT,25_antlerless_drawing_odds_repo,505,Cwmu Antlerless Deer - The Rose Of Snowville - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total,TRUE,TRUE
DA1050,Nonresident,The Rose of Snowville,Deer,Any Legal Weapon,CWMU Antlerless,CWMU,,0,,,10,8,,8,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,,,,8,6,75,1,4,antlerless deer.xlsx,DA1050_NONRESIDENT,25_antlerless_drawing_odds_repo,505,Cwmu Antlerless Deer - The Rose Of Snowville - Any Legal Weapon Resident Applicants Non-Resident Applicants Total Total,TRUE,TRUE
DA1051,Resident,Beaver City,Deer,Archery,Antlerless,Public,,,,,,,,10,,,,,,,,,,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,,,,,,,DA1051_RESIDENT,,,,FALSE,FALSE
DA1051,Nonresident,Beaver City,Deer,Archery,Antlerless,Public,,,,,,,,10,,,,,,,,,,,,,FALSE,42,2026 ANTLERLESS DEER HUNT,2026-04-rac-packet.pdf,,,,,,,DA1051_NONRESIDENT,,,,FALSE,FALSE
DB0001,Resident,Southeastern Navajo Buck Deer,Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0001_RESIDENT,,,,FALSE,FALSE
DB0001,Nonresident,Southeastern Navajo Buck Deer,Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0001_NONRESIDENT,,,,FALSE,FALSE
DB0002,Resident,Southeastern Navajo Buck Deer,Deer,Archery,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0002_RESIDENT,,,,FALSE,FALSE
DB0002,Nonresident,Southeastern Navajo Buck Deer,Deer,Archery,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0002_NONRESIDENT,,,,FALSE,FALSE
DB0003,Resident,Southeastern Navajo Buck Deer,Deer,Muzzleloader,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0003_RESIDENT,,,,FALSE,FALSE
DB0003,Nonresident,Southeastern Navajo Buck Deer,Deer,Muzzleloader,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0003_NONRESIDENT,,,,FALSE,FALSE
DB0004,Resident,Southern Navajo Buck Deer,Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0004_RESIDENT,,,,FALSE,FALSE
DB0004,Nonresident,Southern Navajo Buck Deer,Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0004_NONRESIDENT,,,,FALSE,FALSE
DB0005,Resident,Southern Navajo Buck Deer,Deer,Archery,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0005_RESIDENT,,,,FALSE,FALSE
DB0005,Nonresident,Southern Navajo Buck Deer,Deer,Archery,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0005_NONRESIDENT,,,,FALSE,FALSE
DB0006,Resident,Southern Navajo Buck Deer,Deer,Muzzleloader,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0006_RESIDENT,,,,FALSE,FALSE
DB0006,Nonresident,Southern Navajo Buck Deer,Deer,Muzzleloader,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0006_NONRESIDENT,,,,FALSE,FALSE
DB0007,Resident,Buck Deer - Statewide Permit,Deer,Any Legal Weapon,Sportsman,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,8.5,5,BUCK DEER.xlsx,DB0007_RESIDENT,,,,FALSE,FALSE
DB0007,Nonresident,Buck Deer - Statewide Permit,Deer,Any Legal Weapon,Sportsman,Public,,,,,2,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2,2,100,8.5,5,BUCK DEER.xlsx,DB0007_NONRESIDENT,,,,FALSE,FALSE
DB0008,Resident,Deer Extended Archery Only,Deer,Extended Archery,General Season,Public,,,,,1904,,,2000,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,,,,1352,288,21.3,9.5,3.3,deer hunter's choice.xlsx,DB0008_RESIDENT,,,,FALSE,FALSE
DB0008,Nonresident,Deer Extended Archery Only,Deer,Extended Archery,General Season,Public,,,,,1904,,,2000,,,0,0,0,-1,GREEN,MODELED,modeled_engine,,,,FALSE,,,,1352,288,21.3,9.5,3.3,deer hunter's choice.xlsx,DB0008_NONRESIDENT,,,,FALSE,FALSE
DB0009,Resident,Antelope Island,Deer,Any Legal Weapon,Premium Limited Entry,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,2,4,BUCK DEER.xlsx,DB0009_RESIDENT,,,,FALSE,FALSE
DB0009,Nonresident,Antelope Island,Deer,Any Legal Weapon,Premium Limited Entry,Public,,,,,1,,,,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1,1,100,2,4,BUCK DEER.xlsx,DB0009_NONRESIDENT,,,,FALSE,FALSE
DB0010,Resident,Southern Paiute Buck Deer (early),Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0010_RESIDENT,,,,FALSE,FALSE
DB0010,Nonresident,Southern Paiute Buck Deer (early),Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0010_NONRESIDENT,,,,FALSE,FALSE
DB0011,Resident,Southern Paiute Buck Deer,Deer,Archery,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0011_RESIDENT,,,,FALSE,FALSE
DB0011,Nonresident,Southern Paiute Buck Deer,Deer,Archery,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0011_NONRESIDENT,,,,FALSE,FALSE
DB0012,Resident,Southern Paiute Buck Deer,Deer,Muzzleloader,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0012_RESIDENT,,,,FALSE,FALSE
DB0012,Nonresident,Southern Paiute Buck Deer,Deer,Muzzleloader,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0012_NONRESIDENT,,,,FALSE,FALSE
DB0013,Resident,Southern Paiute Buck Deer (late),Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0013_RESIDENT,,,,FALSE,FALSE
DB0013,Nonresident,Southern Paiute Buck Deer (late),Deer,Any Legal Weapon,Tribal,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,BUCK DEER.xlsx,DB0013_NONRESIDENT,,,,FALSE,FALSE
DB1000,Resident,Henry Mtns,Deer,Archery,Premium Limited Entry,Public,,8,8.0,1.0,9.0,8.0,1.0,9,,,4,4,23,-2,GREEN,MODELED,modeled_engine,2,17,Premium Le Archer y Buck Deer - Henr y Mtns - Archer y,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,9,9,100,10.3,4.1,BUCK DEER.xlsx,DB1000_RESIDENT,,,,FALSE,TRUE
DB1000,Nonresident,Henry Mtns,Deer,Archery,Premium Limited Entry,Public,,1,8.0,1.0,9.0,8.0,1.0,9,,,0,1,0,-1,GREEN,MODELED,modeled_engine,2,17,Premium Le Archer y Buck Deer - Henr y Mtns - Archer y,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,9,9,100,10.3,4.1,BUCK DEER.xlsx,DB1000_NONRESIDENT,,,,FALSE,TRUE
DB1001,Resident,Paunsaugunt,Deer,Archery,Premium Limited Entry,Public,,26,26.0,3.0,29.0,26.0,3.0,29,,,13,13,21,-1,GREEN,MODELED,modeled_engine,3,18,Premium Le Archer y Buck Deer - Paunsau gunt - Archer y,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,34,23,67.6,12.1,3.8,BUCK DEER.xlsx,DB1001_RESIDENT,,,,FALSE,TRUE
DB1001,Nonresident,Paunsaugunt,Deer,Archery,Premium Limited Entry,Public,,3,26.0,3.0,29.0,26.0,3.0,29,,,1,2,26,-1,GREEN,MODELED,modeled_engine,3,18,Premium Le Archer y Buck Deer - Paunsau gunt - Archer y,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,34,23,67.6,12.1,3.8,BUCK DEER.xlsx,DB1001_NONRESIDENT,,,,FALSE,TRUE
DB1002,Resident,Antelope Island,Deer,Any Legal Weapon,Premium Limited Entry,Public,,1,1.0,0.0,1.0,1.0,0.0,1,,,0,1,0,-1,GREEN,MODELED,modeled_engine,4,19,Premium Le Alw (rifle) Buck Deer - Antelo pe Island - Any Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,1,1,100,1,5,BUCK DEER.xlsx,DB1002_RESIDENT,,,,FALSE,TRUE
DB1002,Nonresident,Antelope Island,Deer,Any Legal Weapon,Premium Limited Entry,Public,,0,1.0,0.0,1.0,1.0,0.0,1,,,0,0,0,-1,GREEN,MODELED,modeled_engine,4,19,Premium Le Alw (rifle) Buck Deer - Antelo pe Island - Any Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,1,1,100,1,5,BUCK DEER.xlsx,DB1002_NONRESIDENT,,,,FALSE,TRUE
DB1003,Resident,Henry Mtns,Deer,Any Legal Weapon,Premium Limited Entry,Public,,24,22.0,3.0,25.0,24.0,3.0,27,,,12,12,26,0,YELLOW,MODELED,modeled_engine,5,20,Premium Le Alw (rifle) Buck Deer - Henr y Mtns - An y Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,26,26,100,3.5,3.6,BUCK DEER.xlsx,DB1003_RESIDENT,,,,FALSE,TRUE
DB1003,Nonresident,Henry Mtns,Deer,Any Legal Weapon,Premium Limited Entry,Public,,3,22.0,3.0,25.0,24.0,3.0,27,,,1,2,29,0,YELLOW,MODELED,modeled_engine,5,20,Premium Le Alw (rifle) Buck Deer - Henr y Mtns - An y Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,26,26,100,3.5,3.6,BUCK DEER.xlsx,DB1003_NONRESIDENT,,,,FALSE,TRUE
DB1004,Resident,Paunsaugunt,Deer,Any Legal Weapon,Premium Limited Entry,Public,,75,75.0,8.0,83.0,75.0,8.0,83,,,37,38,23,-2,GREEN,MODELED,modeled_engine,6,21,Premium Le Alw (rifle) Buck Deer - Paunsau gunt - Any Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,88,82,93.2,6.7,4.1,BUCK DEER.xlsx,DB1004_RESIDENT,,,,FALSE,TRUE
DB1004,Nonresident,Paunsaugunt,Deer,Any Legal Weapon,Premium Limited Entry,Public,,8,75.0,8.0,83.0,75.0,8.0,83,,,4,4,28,-1,GREEN,MODELED,modeled_engine,6,21,Premium Le Alw (rifle) Buck Deer - Paunsau gunt - Any Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,88,82,93.2,6.7,4.1,BUCK DEER.xlsx,DB1004_NONRESIDENT,,,,FALSE,TRUE
DB1005,Resident,Henry Mtns,Deer,Muzzleloader,Premium Limited Entry,Public,,8,8.0,1.0,9.0,8.0,1.0,9,,,4,4,25,-1,GREEN,MODELED,modeled_engine,7,22,Premium Le Muz zleloader Buck Deer - Henr y Mtns - Muzzleloade r,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,10,9,90,5.6,4.3,BUCK DEER.xlsx,DB1005_RESIDENT,,,,FALSE,TRUE
DB1005,Nonresident,Henry Mtns,Deer,Muzzleloader,Premium Limited Entry,Public,,1,8.0,1.0,9.0,8.0,1.0,9,,,0,1,0,-1,GREEN,MODELED,modeled_engine,7,22,Premium Le Muz zleloader Buck Deer - Henr y Mtns - Muzzleloade r,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,10,9,90,5.6,4.3,BUCK DEER.xlsx,DB1005_NONRESIDENT,,,,FALSE,TRUE
DB1006,Resident,Paunsaugunt,Deer,Muzzleloader,Premium Limited Entry,Public,,26,26.0,3.0,29.0,26.0,3.0,29,,,13,13,22,-1,GREEN,MODELED,modeled_engine,8,23,Premium Le Muzzleloader Buck Deer - Paunsau gunt - Muzzleloade r,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,30,21,70,5.7,3.9,BUCK DEER.xlsx,DB1006_RESIDENT,,,,FALSE,TRUE
DB1006,Nonresident,Paunsaugunt,Deer,Muzzleloader,Premium Limited Entry,Public,,3,26.0,3.0,29.0,26.0,3.0,29,,,1,2,27,26,RED,MODELED,modeled_engine,8,23,Premium Le Muzzleloader Buck Deer - Paunsau gunt - Muzzleloade r,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,30,21,70,5.7,3.9,BUCK DEER.xlsx,DB1006_NONRESIDENT,,,,FALSE,TRUE
DB1007,Resident,Henry Mtns,Deer,Multiseason,Premium Limited Entry,Public,,1,1.0,0.0,1.0,1.0,0.0,1,,,0,1,0,-1,GREEN,MODELED,modeled_engine,9,24,Multi-season Premium Limited-entr y Buck Deer - Henr y Mtns - An y Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,2,2,100,11,4.5,BUCK DEER.xlsx,DB1007_RESIDENT,,,,FALSE,TRUE
DB1007,Nonresident,Henry Mtns,Deer,Multiseason,Premium Limited Entry,Public,,0,1.0,0.0,1.0,1.0,0.0,1,,,0,0,0,-1,GREEN,MODELED,modeled_engine,9,24,Multi-season Premium Limited-entr y Buck Deer - Henr y Mtns - An y Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,2,2,100,11,4.5,BUCK DEER.xlsx,DB1007_NONRESIDENT,,,,FALSE,TRUE
DB1008,Resident,Paunsaugunt,Deer,Multiseason,Premium Limited Entry,Public,,3,3.0,1.0,4.0,3.0,1.0,4,,,1,2,27,-1,GREEN,MODELED,modeled_engine,10,25,Multi-season Premium Limited-entr y Buck Deer - Paunsau gunt - Any Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,6,6,100,22,4.7,BUCK DEER.xlsx,DB1008_RESIDENT,,,,FALSE,TRUE
DB1008,Nonresident,Paunsaugunt,Deer,Multiseason,Premium Limited Entry,Public,,1,3.0,1.0,4.0,3.0,1.0,4,,,0,1,0,-1,GREEN,MODELED,modeled_engine,10,25,Multi-season Premium Limited-entr y Buck Deer - Paunsau gunt - Any Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,6,6,100,22,4.7,BUCK DEER.xlsx,DB1008_NONRESIDENT,,,,FALSE,TRUE
DB1009,Resident,Henry Mtns,Deer,Any Legal Weapon,Management Buck,Public,,10,10.0,1.0,11.0,10.0,1.0,11,,,5,5,17,-8,GREEN,MODELED,modeled_engine,11,26,Mana gement Alw (rifle) Buck Deer - Henr y Mtns - An y Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,11,11,100,2.2,4.6,BUCK DEER.xlsx,DB1009_RESIDENT,,,,FALSE,TRUE
DB1009,Nonresident,Henry Mtns,Deer,Any Legal Weapon,Management Buck,Public,,1,10.0,1.0,11.0,10.0,1.0,11,,,0,1,0,-1,GREEN,MODELED,modeled_engine,11,26,Mana gement Alw (rifle) Buck Deer - Henr y Mtns - An y Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,11,11,100,2.2,4.6,BUCK DEER.xlsx,DB1009_NONRESIDENT,,,,FALSE,TRUE
DB1010,Resident,Paunsaugunt,Deer,Any Legal Weapon,Management Buck,Public,,30,24.0,3.0,27.0,30.0,3.0,33,,,15,15,17,-3,GREEN,MODELED,modeled_engine,12,27,Mana gement Alw (rifle) Buck Deer - Paunsau gunt - An y Legal Wea pon,TRUE,7,2026 PREMIUM LIMITED ENTRY BUCK DEER,2026-04-rac-packet.pdf,28,26,92.9,4.9,4.6,BUCK DEER.xlsx,DB1010_RESIDENT,,,,FALSE,TRUE
